_id,long,lat,in_segments
3392578730,106.825145,10.8474073,no
5888415450,106.6685903,10.8291618,no
5755613149,106.571378,10.7028812,no
5724836600,106.6721915,10.8350645,no
3376519118,106.5641216,10.8565838,no
5627600729,106.716087,10.8317201,no
4956526918,106.7418082,10.7817581,no
5635552338,106.7304368,10.8367738,no
6138423132,106.6403807,10.7584482,no
5740554300,106.7408359,10.8227576,no
5633710299,106.7221134,10.8358575,no
5286882049,106.7694883,10.8148464,no
1802527921,106.6194912,10.7566473,no
5627052457,106.7611891,10.8453148,no
5245440990,106.772318,10.8211715,no
5627376350,106.7650909,10.8454147,no
5627521005,106.731569,10.8284607,no
5813822234,106.7403221,10.7005571,no
4929127571,106.6555975,10.7603674,no
5627080818,106.7614079,10.8499241,no
5635339371,106.728085,10.8447565,no
5750505226,106.8079689,10.8825416,no
5059499376,106.6782439,10.7725312,no
4974857501,106.7004952,10.8252451,no
5633801047,106.7205866,10.8297245,no
2940185152,106.7863597,10.8562085,no
5627573473,106.7313485,10.8322048,no
5059499389,106.677745,10.7736168,no
5025885012,106.5884481,10.8093489,no
5635496380,106.7310713,10.8432845,no
367731564,106.8454678,10.8416653,no
1595859126,106.7824715,10.7031481,no
5632961009,106.7202175,10.8229556,no
5627069422,106.7659149,10.846935,no
4547949574,106.6133413,10.7878303,no
5112594958,106.6423463,10.8278766,no
5632882579,106.7217974,10.8266227,no
5627653197,106.7272576,10.8256609,no
5750876741,106.5734862,10.7885177,no
3137351597,106.7106444,10.8362731,no
5772276370,106.7802456,10.8675882,no
4643952669,106.6768241,10.7737852,no
3108021418,106.7053577,10.8518538,no
5627145691,106.7631688,10.8471632,no
3806254483,106.6119437,10.8042759,no
4906989091,106.7974703,10.8714722,no
5632880513,106.7238947,10.8240851,no
3388927542,106.8276481,10.865181,no
5635570450,106.7228909,10.8326607,no
5627039962,106.76059,10.8496036,no
5805761751,106.5831676,10.751399,no
3744097322,106.7331132,10.8813559,no
2341509127,106.738844,10.715293,no
3734437548,106.6840371,10.7930926,no
5748109832,106.7196478,10.8824705,no
2262764669,106.6130328,10.8037962,no
5635700462,106.7305104,10.8485646,no
2159585491,106.7314573,10.7271025,no
5636017091,106.7183334,10.8315938,no
5633637583,106.7183451,10.8288438,no
4068068099,106.7969319,10.8607002,no
5633428001,106.726286,10.8279493,no
5750820384,106.630471,10.7129843,no
3392579165,106.8214822,10.8524444,no
1832031024,106.7721937,10.7601607,no
5627309584,106.7700485,10.8417597,no
5764805005,106.5490687,10.6769186,no
4957739414,106.6562037,10.826258,no
5794808699,106.6202706,10.7402232,no
4202267685,106.6635571,10.7455294,no
4850909013,106.6007276,10.7500104,no
1987339088,106.7089902,10.7592804,no
5221184314,106.7822498,10.8510506,no
5750604131,106.5587515,10.8608883,no
4865522649,106.5848038,10.8079066,no
4901270470,106.68936,10.8346515,no
3220146106,106.5880745,10.8563884,no
5733292346,106.5800589,10.8113,no
4614253340,106.6156019,10.6978451,no
5753220416,106.7708648,10.8794121,no
5434467923,106.694968,10.7647694,no
3391051991,106.8271979,10.8508363,no
5633645973,106.7252153,10.8325246,no
5769867983,106.7266068,10.8595304,no
2495872586,106.6576605,10.7331345,no
4195286254,106.6465348,10.7468481,no
2343955675,106.7089872,10.7351573,no
5793457567,106.6790619,10.8436537,no
5635875119,106.716251,10.8313337,no
5627634943,106.7181551,10.8247598,no
5635263552,106.7198633,10.8288442,no
5627447882,106.7697671,10.8467859,no
2445361106,106.7601256,10.8206777,no
5742130843,106.8055165,10.8503405,no
367342967,106.6527406,10.7134858,no
5724836618,106.6724695,10.8332443,no
5738088615,106.5757795,10.8230474,no
367426885,106.7000611,10.7458646,no
5635350252,106.7325645,10.8447268,no
5635884141,106.7208691,10.8323191,no
2942307903,106.8046568,10.8887026,no
5627379455,106.7599416,10.8483906,no
5627650905,106.7322841,10.8307673,no
5627181634,106.7715388,10.8488834,no
367460136,106.627952,10.7314233,no
5752809534,106.8359256,10.8822677,no
367436279,106.7277273,10.8541085,no
4428428898,106.6926997,10.7676412,no
3298523267,106.6920379,10.8611673,no
4905117762,106.6652858,10.8324428,no
5633710308,106.7221493,10.8355309,no
367436925,106.7067687,10.8427387,no
2443957357,106.78885,10.8046882,no
5763193376,106.7497848,10.8547803,no
3342169672,106.6645501,10.8115958,no
5025519451,106.6040822,10.8156536,no
5633741668,106.7291486,10.8386014,no
5633278486,106.7102394,10.8297476,no
5635697443,106.7270829,10.8436913,no
5633092585,106.7245538,10.8263556,no
4614323703,106.6884177,10.7487331,no
367452695,106.562155,10.749767,no
5350664326,106.699215,10.8062989,no
5633523048,106.7283817,10.8349507,no
474953429,106.7202516,10.8125137,no
5635696629,106.728409,10.8423814,no
367525145,106.6913696,10.8325756,no
367324481,106.7178071,10.7522056,no
5075577418,106.611038,10.7660891,no
3344036297,106.6486899,10.8635981,no
5627066592,106.7659834,10.8416413,no
367696383,106.8168273,10.8298438,no
2275373459,106.7694293,10.8510275,no
5735404249,106.7763376,10.81683,no
5154367756,106.8000412,10.855121,no
5552002903,106.6470059,10.7543964,no
5632881809,106.7325911,10.8380406,no
4956526728,106.7456219,10.7812693,no
5051609494,106.6644689,10.7612105,no
5740424148,106.7245315,10.775545,no
5635241086,106.7283615,10.8500005,no
5762725600,106.6376413,10.8697557,no
5753466532,106.6296637,10.8807163,no
367696075,106.828829,10.8230206,no
2915345817,106.6669034,10.7897149,no
5753077466,106.6915823,10.8436106,no
5789200157,106.685399,10.8203998,no
5733252179,106.5770307,10.808062,no
5627165770,106.7728539,10.849026,no
3037240263,106.6186025,10.8019057,no
5633768284,106.7262606,10.8479851,no
5750512193,106.5808453,10.7151239,no
5742420940,106.7799693,10.7888075,no
5598591285,106.66996,10.8146077,no
3100704178,106.7715558,10.8489182,no
5763715431,106.8138537,10.7992333,no
5792396745,106.6899532,10.829082,no
367727227,106.8614881,10.8254575,no
5627703221,106.7158541,10.824328,no
5778287254,106.700577,10.7535761,no
4191171998,106.6777397,10.7909119,no
5780842932,106.6885256,10.7658557,no
367283536,106.7221397,10.707837,no
367683450,106.8472386,10.827103,no
367684979,106.8375531,10.8250385,no
367255110,106.7442405,10.6812398,no
1503067240,106.8381007,10.854686,no
3298523124,106.6916667,10.8569461,no
2955809745,106.7951184,10.8686379,no
5762942120,106.5720016,10.7748138,no
5635311091,106.7306897,10.8503917,no
5635240781,106.729306,10.8500078,no
367726580,106.8608077,10.8289318,no
367516870,106.5707808,10.7999571,no
5633451639,106.7278269,10.8341583,no
5627590678,106.7315685,10.8318079,no
4995162618,106.6048657,10.7140858,no
5633697890,106.7207814,10.8284264,no
2074208828,106.6622464,10.8119114,no
4547949571,106.6127622,10.7881285,no
3110866735,106.7886484,10.8412499,no
5174100999,106.8117732,10.8573576,no
5811677832,106.7300507,10.7047352,no
5738009483,106.7731833,10.7775805,no
2157804638,106.7363287,10.7304359,no
5633759601,106.7261414,10.8455541,no
5633287607,106.7151968,10.8269022,no
5765332922,106.8365116,10.8561367,no
5632855511,106.7330529,10.8313111,no
5762760959,106.6004451,10.7769955,no
367706484,106.862379,10.7730532,no
4560240319,106.6118167,10.7816723,no
5627610032,106.730134,10.8321907,no
5633219775,106.7297255,10.8357171,no
5811615618,106.7240345,10.7018335,no
5627492510,106.7597735,10.8499382,no
366420984,106.8348833,10.8664891,no
5753052708,106.5723865,10.8529514,no
5802710398,106.706784,10.6925768,no
5753046758,106.5788573,10.7322384,no
5627453142,106.7367421,10.8385616,no
5627476161,106.7303001,10.8265278,no
5750860819,106.8604463,10.8879333,no
1997154551,106.6758059,10.7513107,no
3066422336,106.7114325,10.81578,no
5757509783,106.5692456,10.7788518,no
367223105,106.6862757,10.6949057,no
5627165694,106.765773,10.8489621,no
5716927881,106.6579603,10.8373893,no
5627482400,106.7692332,10.8465049,no
5726999584,106.6412341,10.803458,no
5764885501,106.568732,10.6795622,no
5769431293,106.5874538,10.7651962,no
367534831,106.7175034,10.8359841,no
6032513519,106.7304185,10.8215909,no
5653034589,106.7063494,10.858212,no
5076456817,106.6148815,10.7678848,no
367691245,106.8346911,10.790515,no
367707007,106.8616156,10.7863651,no
5778452748,106.7120022,10.7537443,no
367481029,106.7531928,10.7848659,no
5632951991,106.7240746,10.8256104,no
367223016,106.6906732,10.6940213,no
4050376571,106.707378,10.7652771,no
5767715211,106.7350236,10.8702618,no
3350064643,106.5595886,10.8680551,no
4435850607,106.6989011,10.8593807,no
5636095409,106.7619887,10.8502368,no
2684988884,106.6449825,10.6866484,no
5308082709,106.6202626,10.8098142,no
5633430137,106.735042,10.8443746,no
1985346217,106.699616,10.7771945,no
5635991620,106.7180774,10.8240064,no
5632870280,106.7214923,10.8296961,no
367503307,106.8651271,10.8062387,no
367223303,106.6831382,10.6897571,no
2937562903,106.6783416,10.7459549,no
4644117778,106.6243485,10.828564,no
4953829930,106.7317246,10.8040524,no
4278303304,106.6677012,10.7342172,no
5636033908,106.7674656,10.8436491,no
3892106149,106.6159626,10.7410519,no
5627703206,106.7157361,10.8242656,no
5635195701,106.7333901,10.8542962,no
5627709867,106.7185528,10.8273726,no
5758077384,106.6771306,10.8752654,no
367222404,106.694623,10.6912317,no
5633577510,106.7173056,10.8358613,no
5636075233,106.7646486,10.8509046,no
4837877764,106.7834498,10.8799265,no
5633210375,106.7338193,10.8394625,no
366376526,106.6278773,10.8043565,no
5767600907,106.7430804,10.8700284,no
5635275638,106.7325468,10.8483598,no
367527677,106.6643061,10.7914246,no
4851025249,106.6555792,10.8094189,no
366477790,106.8441103,10.8117671,no
2393640754,106.7057761,10.7298483,no
2947041144,106.7725706,10.8561644,no
5894559535,106.6623538,10.8541559,no
367223301,106.6829751,10.6898251,no
367324818,106.6893031,10.7515724,no
5633105407,106.718083,10.8275321,no
5750509067,106.5708347,10.8659434,no
367514925,106.5636152,10.7765753,no
5805818005,106.5520105,10.7850941,no
5636075345,106.7650978,10.8505026,no
5742130806,106.807071,10.8465834,no
5748416748,106.6056771,10.7187017,no
5119239916,106.8339568,10.8281201,no
5633244666,106.7190952,10.8235723,no
5253682321,106.7834161,10.83414,no
5755185164,106.5671656,10.7821072,no
5757762099,106.594493,10.7795735,no
367702777,106.8208593,10.8200178,no
367713007,106.7877972,10.8199304,no
366438385,106.6325797,10.8105848,no
2081881536,106.660925,10.800343,no
5740628207,106.8540198,10.7862834,no
5742997205,106.7064849,10.7802839,no
3342343736,106.6590262,10.8510013,no
367503580,106.8651696,10.8066599,no
5627306445,106.7664651,10.8396693,no
5627639847,106.7123765,10.8331491,no
3065493200,106.6838949,10.7607231,no
5627491818,106.760746,10.8501601,no
5777274185,106.7053467,10.8036104,no
4813074229,106.6255839,10.7170751,no
1599194743,106.8403877,10.8485654,no
5769558808,106.6644761,10.8599149,no
3116282966,106.7616824,10.8448693,no
5633420197,106.7129864,10.8258996,no
5636079677,106.7277624,10.8272546,no
2153156535,106.7273065,10.7015652,no
367222135,106.697973,10.6922264,no
5627640878,106.7362987,10.8399616,no
5786016816,106.6147292,10.7618505,no
5740194902,106.5678562,10.8261087,no
2159586495,106.7232611,10.7420949,no
3091107274,106.7375678,10.8073189,no
3120390293,106.742343,10.7877076,no
5740580574,106.6582131,10.7279191,no
5635351404,106.7281555,10.8383139,no
5633745325,106.7257582,10.8415021,no
5172697092,106.8077438,10.8643361,no
4568796895,106.5412957,10.6843209,no
3382292696,106.6587172,10.7633523,no
5633442283,106.7242144,10.8298976,no
2079964074,106.6591958,10.8022875,no
5627044717,106.7616298,10.8448858,no
5632870401,106.7214312,10.8293334,no
5627571666,106.7105251,10.8330314,no
5140843853,106.829043,10.6979144,no
367548958,106.8632824,10.7600194,no
367437550,106.7134548,10.8435361,no
4738136823,106.6671529,10.7523634,no
5627601381,106.7316003,10.8539307,no
367495515,106.8158941,10.7902775,no
5633632777,106.7315963,10.8380302,no
367681340,106.8492136,10.8331031,no
4932466041,106.6460668,10.8333982,no
3091107349,106.7343419,10.8077606,no
5719079025,106.6328894,10.8223114,no
2609878881,106.6837229,10.7765304,no
4052295509,106.6259574,10.8546349,no
5763222983,106.6608793,10.7413775,no
3287054868,106.8178466,10.8427804,no
5794865367,106.6113093,10.7414512,no
5221184731,106.7812079,10.8519743,no
5441072866,106.7711408,10.8686763,no
367527485,106.6715972,10.7875102,no
5752950464,106.6046011,10.8649488,no
3806809905,106.6373111,10.7656526,no
5778363344,106.7148373,10.7593254,no
5755657931,106.7004016,10.8791016,no
367519467,106.6877519,10.8471226,no
5772139725,106.8024616,10.8632141,no
5735781693,106.7582032,10.8043182,no
367534205,106.7256704,10.8697422,no
3704736729,106.861196,10.7239929,no
2635022948,106.7740974,10.8019541,no
5778163175,106.6362968,10.7845444,no
2326572833,106.7480674,10.8579304,no
5740773246,106.7648926,10.7886969,no
5762890398,106.8113753,10.8762464,no
2495796282,106.6471796,10.7880648,no
5001162776,106.6204576,10.7618907,no
367312505,106.7003994,10.695729,no
5598915594,106.6727762,10.7709681,no
5633638792,106.7173616,10.8300572,no
2157805192,106.7318985,10.7342131,no
5632896132,106.7146763,10.8251972,no
5733464560,106.5802091,10.8088037,no
367569682,106.5874926,10.7480972,no
5753337052,106.7887294,10.8417123,no
367493993,106.8183565,10.8001947,no
5757721497,106.7298737,10.8505714,no
727568348,106.6806917,10.7989755,no
5635856976,106.7217681,10.8312907,no
4636903753,106.6051622,10.7289831,no
5744766806,106.725672,10.7688562,no
5632914231,106.7235245,10.8245249,no
2300357795,106.670508,10.7930998,no
5764897368,106.8137699,10.8693574,no
4786204063,106.5847573,10.723825,no
5151723978,106.8040744,10.8633734,no
5788761283,106.7275402,10.733863,no
2690659739,106.6753362,10.7740769,no
5635306479,106.7330516,10.8443655,no
4851025703,106.6634636,10.8299168,no
5778252093,106.6406098,10.762776,no
5778163114,106.6379641,10.7818987,no
5635875099,106.7163401,10.8310277,no
5788740495,106.6618395,10.7598998,no
5753228957,106.6819341,10.8426232,no
5635163181,106.7195987,10.8305935,no
5737814984,106.7877021,10.7834931,no
5762624701,106.6209016,10.8700629,no
5769582073,106.5996552,10.7655322,no
367517145,106.570948,10.800662,no
2624266525,106.7493667,10.7896356,no
5627306021,106.7618717,10.847284,no
5635179196,106.7247298,10.8410835,no
5751046369,106.8654111,10.8856497,no
2685436115,106.6683391,10.7056151,no
5764916814,106.6985402,10.8768338,no
5633202214,106.7334629,10.8394533,no
5627691771,106.7288178,10.8251751,no
5762941553,106.6727557,10.7401474,no
2621185621,106.6109872,10.8102666,no
5769630615,106.7992061,10.8595988,no
5750490651,106.643571,10.8881467,no
5633093887,106.7199361,10.8241008,no
5737938296,106.6144368,10.727645,no
729604953,106.6788187,10.8146867,no
5633236415,106.7337665,10.841068,no
5805629894,106.5606451,10.7882411,no
5633491528,106.7271065,10.8345656,no
5762945774,106.5745108,10.7762736,no
5742416355,106.7590481,10.8861765,no
5635570158,106.722958,10.8317975,no
3298523340,106.6928518,10.8619833,no
5633383420,106.7355078,10.8428667,no
367169827,106.7644896,10.8082083,no
5742400024,106.7676741,10.7863282,no
5635497466,106.7320922,10.8426975,no
411926595,106.7045258,10.779373,no
3382293650,106.6581914,10.7655712,no
5742003164,106.792276,10.8300097,no
5757727748,106.7368877,10.8466964,no
3541813591,106.7641006,10.8510563,no
5751101515,106.7229831,10.8457638,no
5729608923,106.6058247,10.7322589,no
5633645013,106.7252783,10.832639,no
5633797794,106.7133276,10.8319598,no
5767300545,106.693792,10.8009864,no
4631487047,106.6832589,10.849004,no
367436433,106.7262288,10.8486807,no
5151723438,106.8053382,10.8623888,no
5633017412,106.7326837,10.8393318,no
4102268768,106.683822,10.827199,no
2156216762,106.693888,10.7471674,no
2231323965,106.6909897,10.794232,no
5800561308,106.5610287,10.8041707,no
2392458429,106.7975593,10.8705357,no
5733028730,106.7855189,10.7579869,no
5811926441,106.7425418,10.6915705,no
5633093526,106.7200635,10.8247193,no
5627461874,106.7650427,10.8387921,no
5154572347,106.8002565,10.862535,no
5109568280,106.6292785,10.7933268,no
4547949569,106.6118235,10.7883579,no
5757727761,106.7337529,10.8459017,no
5788334677,106.6990737,10.7331607,no
1968166792,106.7175275,10.7923724,no
5633092125,106.7246464,10.8277882,no
5633638245,106.7179532,10.8297509,no
5627421740,106.7640588,10.842875,no
5635771966,106.7296086,10.8377399,no
4851795661,106.7079735,10.7816882,no
4778059274,106.7294987,10.8655907,no
5633800476,106.7202287,10.8293278,no
5753106559,106.5812016,10.853174,no
5775221694,106.7080268,10.79405,no
5735574268,106.7658716,10.8093793,no
5632870333,106.7212018,10.8297235,no
5627639454,106.7121322,10.8314642,no
5635645748,106.7309534,10.842105,no
5633212881,106.7281526,10.8329354,no
5632896537,106.7285973,10.8285479,no
2443957381,106.7853001,10.8018307,no
5757509916,106.5697432,10.7806501,no
5750817102,106.7123026,10.8340673,no
5788635298,106.7088532,10.6794489,no
367711002,106.8245438,10.8037808,no
5632881142,106.7216632,10.8237344,no
5627658392,106.7204741,10.8224326,no
367491296,106.8018415,10.8169403,no
5633515803,106.715478,10.8349877,no
5151195797,106.8081069,10.8672257,no
5632896266,106.7218121,10.8268049,no
2333147553,106.7722405,10.8497254,no
1970245355,106.7025229,10.7843732,no
367456880,106.6409353,10.708333,no
2940059631,106.7587134,10.7403378,no
3806810392,106.6448721,10.7869398,no
5717116007,106.6397699,10.8402975,no
5636081552,106.7617403,10.8503722,no
5742424150,106.6391052,10.8331067,no
5635688038,106.7296624,10.8383548,no
4898834808,106.6614472,10.7895326,no
5042168676,106.780496,10.839927,no
5082955301,106.8029649,10.8033011,no
5786076801,106.7459348,10.677277,no
5635663587,106.729568,10.8372255,no
5627313581,106.7645292,10.8500524,no
4865404838,106.6824901,10.790352,no
5633704154,106.7258646,10.8382427,no
5635240256,106.7290623,10.8517943,no
367500330,106.8284196,10.7917096,no
5633644970,106.725681,10.8324361,no
5635585393,106.7268609,10.8481847,no
5811504002,106.691543,10.755475,no
4636903825,106.5977823,10.8006592,no
5043145860,106.6177328,10.849805,no
367182724,106.705403,10.6862618,no
5803300369,106.5626836,10.7892977,no
5627081247,106.7662413,10.8438195,no
5748680897,106.5843156,10.8400434,no
5750487909,106.6340444,10.83493,no
5755406493,106.6358596,10.7336667,no
5281772937,106.7708742,10.8152935,no
3149148282,106.7494112,10.6792182,no
3220270977,106.8058745,10.8431463,no
5627710023,106.719096,10.8254025,no
5813728956,106.6392464,10.7554076,no
5627654641,106.7294858,10.8306311,no
5164627603,106.8066436,10.8593587,no
5733410109,106.6839972,10.8133049,no
5627155007,106.7630951,10.8469103,no
5632898046,106.7156667,10.8235723,no
5740726181,106.5589446,10.8371153,no
4746272121,106.7302658,10.785598,no
5750600702,106.8127649,10.8839905,no
5635620774,106.7298198,10.8370571,no
5627380616,106.7678829,10.8456549,no
5769559539,106.7587799,10.8576548,no
4437351882,106.8064551,10.8422705,no
2964936530,106.7198318,10.8234726,no
4938463154,106.750726,10.8740179,no
5778170953,106.6397434,10.764739,no
3339715991,106.6315184,10.7434773,no
5738049465,106.5996297,10.8058885,no
4594381198,106.6593489,10.7587001,no
4809110571,106.8066363,10.8766898,no
1595801824,106.864909,10.8498795,no
5635585688,106.7277471,10.849022,no
5769447435,106.7012827,10.8716421,no
5019110003,106.7896617,10.8523117,no
367719491,106.8020501,10.7789347,no
2947040949,106.7662587,10.8570351,no
1276983161,106.7471834,10.7906275,no
5627646316,106.7306078,10.832838,no
5748507882,106.6269064,10.7221951,no
5797537669,106.5774518,10.7596178,no
5633710501,106.7228269,10.8352225,no
3806430706,106.6698209,10.8322065,no
367527288,106.685585,10.7941432,no
5636109321,106.7183818,10.8313932,no
3091107840,106.7380969,10.8085577,no
5635644759,106.7307646,10.8423828,no
5627571347,106.7111169,10.8327246,no
5733131075,106.557802,10.8114106,no
5765040398,106.8393746,10.8527966,no
4608673160,106.6977908,10.7714663,no
2217910390,106.7986856,10.8697058,no
5755264733,106.6540906,10.69399,no
5632913319,106.730675,10.8343843,no
3220146719,106.5912195,10.8888385,no
5627528683,106.7298502,10.8291426,no
5769305462,106.7203519,10.8593565,no
367486634,106.8015098,10.7997617,no
2072605309,106.6627567,10.8129994,no
5738364867,106.7929854,10.7809139,no
4453414193,106.6124541,10.7381486,no
5627158567,106.762598,10.8470043,no
5632908528,106.7311642,10.8337692,no
5633092556,106.7244704,10.826632,no
5559122031,106.6957302,10.7831482,no
5635131452,106.7292802,10.836549,no
5635241885,106.7275028,10.8517693,no
5045656705,106.6749693,10.7668192,no
5633451007,106.735735,10.8438689,no
5795232920,106.6861723,10.837053,no
5717116187,106.6389667,10.8359856,no
5740324104,106.7040816,10.7839252,no
5627629451,106.7355372,10.8393578,no
5778441743,106.615169,10.7837856,no
3390589965,106.8291944,10.8562982,no
5757509781,106.5693328,10.7787451,no
5027990445,106.7901503,10.8495201,no
3110640369,106.7789363,10.8288923,no
5757674308,106.5811881,10.7800889,no
5633698233,106.7123911,10.8299218,no
4600616052,106.6912047,10.7707279,no
5655390297,106.6761866,10.8590918,no
4766291200,106.8082251,10.8812052,no
367258043,106.6943198,10.6775776,no
5742670272,106.7029014,10.7807476,no
5635196075,106.7322498,10.8546963,no
3242683107,106.6622256,10.8480878,no
367419196,106.7114947,10.7195448,no
2414429337,106.6454219,10.7039805,no
367169855,106.7650362,10.8067586,no
368338145,106.6631755,10.7616409,no
5755569466,106.5834197,10.6857957,no
5627172818,106.7658093,10.8447714,no
5740288172,106.634485,10.8203023,no
5755569515,106.581109,10.6925628,no
5737823527,106.7767054,10.8156141,no
4191172104,106.6709262,10.8009103,no
5636078594,106.7294886,10.8390294,no
5740194882,106.5985702,10.8261403,no
5764817205,106.5931359,10.7754509,no
5633212014,106.7270085,10.8315847,no
5151723422,106.8044174,10.8635032,no
4957740480,106.6494782,10.8245508,no
5633562719,106.7259338,10.8290583,no
5633611958,106.7264686,10.8317081,no
5633094130,106.7201853,10.8241465,no
4774247532,106.8053704,10.8818063,no
5468646934,106.6023257,10.7299118,no
4568797196,106.5844949,10.6894593,no
367509883,106.8506506,10.8168834,no
4582296838,106.6038669,10.7663467,no
5627635073,106.7182386,10.8248397,no
5748108645,106.6166402,10.8471328,no
5757880590,106.6713614,10.8732846,no
367684756,106.8410789,10.8311586,no
4903049282,106.6811622,10.8269241,no
2074208874,106.6628616,10.8121543,no
5636058683,106.7379419,10.842076,no
5763242608,106.8294722,10.8772473,no
1834409919,106.8007422,10.7687165,no
3658447798,106.6336085,10.8144268,no
5778441859,106.614764,10.7842019,no
366462368,106.7476626,10.8620484,no
411921011,106.684498,10.787682,no
2157805127,106.7341827,10.7339018,no
5802637418,106.5587649,10.8019154,no
5627174449,106.7642441,10.8466118,no
5764786678,106.6836257,10.8708492,no
5635262922,106.7187082,10.8301004,no
6015476030,106.6520538,10.7809999,no
367316360,106.7089305,10.7072389,no
1590272775,106.839894,10.8780658,no
5742588338,106.7438427,10.8866717,no
2937886619,106.7970753,10.869529,no
5633800899,106.7197645,10.8296305,no
5633637328,106.7182111,10.8285479,no
474951777,106.714457,10.811158,no
5635310610,106.729861,10.8496468,no
2081753680,106.6610671,10.7989515,no
5102315315,106.7786134,10.8215907,no
5772089150,106.7528853,10.8636782,no
6150141521,106.8252447,10.7139181,no
5748270146,106.7618859,10.7759692,no
5800283801,106.5622652,10.8103542,no
5748308647,106.5586174,10.8416122,no
5765244959,106.842919,10.8593981,no
5797412632,106.5722004,10.7589561,no
4614323692,106.6570292,10.7455994,no
2039448540,106.6972446,10.7842573,no
2527513997,106.7084916,10.7225666,no
5733252232,106.5738617,10.8112987,no
5782013108,106.6877935,10.8201879,no
5633453837,106.7147787,10.8277097,no
5753077161,106.6655141,10.880956,no
1409433826,106.6864202,10.8064434,no
5633106522,106.7159258,10.8268791,no
5633415751,106.7264475,10.8263597,no
367533056,106.7343292,10.8506583,no
5633703784,106.7261362,10.8377061,no
5811992511,106.7315876,10.6994325,no
5635173985,106.7327922,10.8433772,no
5778363135,106.7127278,10.8026914,no
2407561497,106.6542159,10.7979692,no
3771499614,106.6275495,10.7986622,no
367517629,106.5569364,10.8430521,no
5797650019,106.5799731,10.7593412,no
5740395263,106.6129509,10.8176572,no
2937556919,106.6887999,10.7309732,no
5771993072,106.612865,10.7629301,no
5873236860,106.6711977,10.8075114,no
5888387574,106.6681189,10.82968,no
5690211959,106.5950235,10.7084539,no
2686965849,106.707343,10.6789909,no
5635849909,106.7302214,10.8492885,no
5653035422,106.7054582,10.8534006,no
4957740439,106.6552592,10.8312086,no
5633745097,106.7255545,10.8422423,no
2214355203,106.6674637,10.8079806,no
5750448595,106.5815663,10.7927439,no
5008656068,106.7879806,10.8526381,no
5633580139,106.7170305,10.8339791,no
367408468,106.6633155,10.6987778,no
2074325802,106.6438348,10.8167253,no
5800218237,106.6165544,10.7563135,no
5805962774,106.6799887,10.7574577,no
367320316,106.6970093,10.7284192,no
5636057507,106.7602174,10.8503944,no
4983154727,106.6047011,10.7649163,no
5627310443,106.766111,10.8485624,no
4641130821,106.693718,10.7797039,no
5635464390,106.7132305,10.8287594,no
4538876516,106.6427349,10.7694233,no
5738088281,106.6760122,10.847482,no
5733251975,106.5777397,10.8096702,no
5748339162,106.5803889,10.7950478,no
4932466248,106.64939,10.8318992,no
5740769506,106.590431,10.7997707,no
5742760747,106.7272024,10.8303841,no
1834409897,106.7983488,10.7684272,no
2302060727,106.7103447,10.7511878,no
5635444580,106.7327131,10.8463372,no
5737816470,106.588186,10.8070134,no
5051610769,106.6647021,10.759598,no
4974488974,106.6191506,10.8119913,no
5627384240,106.7666217,10.8502562,no
5627293504,106.7651458,10.8459719,no
3137388506,106.7114934,10.8321568,no
6175932041,106.6441168,10.7666014,no
5627673472,106.7274406,10.8253808,no
367490664,106.8210238,10.7950688,no
4887809536,106.7834133,10.82125,no
5001800567,106.6141774,10.800785,no
5635307133,106.7337737,10.8442877,no
3647300416,106.759117,10.8143877,no
5762727169,106.7634803,10.8473501,no
367685566,106.8455874,10.818332,no
367682984,106.847399,10.8315959,no
5007136429,106.7463551,10.7781308,no
3392579238,106.8282436,10.8530673,no
5633768315,106.7264564,10.8480022,no
5635334697,106.7226632,10.8366458,no
3700941026,106.7387623,10.786547,no
2044486322,106.6836487,10.7470221,no
5045657137,106.6736304,10.7627935,no
5743072783,106.7696857,10.7871002,no
2079964832,106.6450632,10.808342,no
366367982,106.7663009,10.8886539,no
4787883119,106.7953486,10.879881,no
4448603665,106.8086797,10.8456075,no
4108993536,106.7068495,10.7810208,no
367518172,106.6811908,10.8587576,no
5802888793,106.6523364,10.7560605,no
5627402716,106.7690609,10.8492162,no
5635264482,106.7187397,10.8302897,no
2027773293,106.6969951,10.7551391,no
5057828754,106.6682401,10.766641,no
5769890860,106.6875507,10.8576845,no
4937807399,106.6853715,10.8404546,no
367502046,106.8674693,10.8123029,no
2686965867,106.7020013,10.682116,no
5757818760,106.6158651,10.797468,no
5748066747,106.6989988,10.8811851,no
367506533,106.8487332,10.820472,no
5679833521,106.6410884,10.6975869,no
5753017447,106.6099116,10.8649939,no
5767573281,106.6946295,10.8642139,no
4923893171,106.7841492,10.824753,no
3117088316,106.7860761,10.8647669,no
5088897815,106.625712,10.8298221,no
1768313282,106.7182849,10.7277254,no
2940059540,106.7538716,10.7391985,no
5627621881,106.7159044,10.8307639,no
3744277218,106.7167048,10.7260231,no
367322148,106.7152964,10.7297803,no
5738242535,106.5761352,10.8023015,no
5627487114,106.716914,10.8326764,no
2945629783,106.7849843,10.8824701,no
366385225,106.8537742,10.8284566,no
5633625941,106.7244071,10.8318355,no
5627383706,106.7664712,10.8497451,no
5735336859,106.7773971,10.811487,no
5792396740,106.6894648,10.8286761,no
2027431025,106.6939272,10.7576643,no
5633105418,106.7179959,10.8276001,no
5740359328,106.5741433,10.8724428,no
