level,max_velocity,name,type,id,lat,lon,tags.highway,tags.railway,tags.traffic_signals,tags.barrier,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.operator,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,members,tags.hour_off,tags.hour_on,tags.type,tags.except,tags.restriction,tags.network,tags.public_transport,tags.bench,tags.shelter,tags.building,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.tourism,tags.car,tags.hgv,tags.area,tags.tactile_paving,tags.crossing_ref,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.entrance,tags.religion,tags.name:ru,tags.noexit,tags.cuisine,tags.diet:vegetarian,tags.diet:vegan,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.shop,tags.leisure,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:housename,tags.addr:postcode,tags.highway_1,tags.name:es,tags.width,tags.supervised,tags.name:pt,tags.description,tags.source:maxspeed,tags.fee,tags.parking,tags.tunnel,tags.proposed,tags.button_operated,tags.traffic_signals:sound,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.phone,tags.website,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.addr:place,tags.information,tags.ferry,tags.covered,tags.motorcar:forward,tags.footway
1,60.0,Quốc lộ 22,trunk,1087,,,trunk,,,,,Quốc lộ 22,,,,,,,"[2631996939, 5740714221, 5740713417, 2351909324, 366453604, 1409379537, 366442681, 5748108650, 1409379546, 1409379547, 366423594, 366414465, 5753062899, 366462743, 5753213438, 366369010, 366403715, 366393363, 5753213453, 5753213442, 5752950454, 1409379551, 5778712231, 366376600, 5752951932, 5752951927, 5752833663, 5752833664, 1409379568, 5748684192, 366409093, 5748684209, 5748684143, 5156683422, 366445618, 366441534, 366441651, 2414265437, 5748074824, 366370969, 5748074768, 5740180446, 5740175013, 5740180435, 366386222, 5740174992, 366431515, 5738080742, 366368058, 5738080744, 5738080729, 366372201, 5738080750, 366438581, 366426230, 366388548, 366464696, 5735302646, 5735892125, 366367875, 5733528185, 4118197107, 366474314, 366373666, 5733528148, 5733528158, 366427543, 366368105, 366369219, 366452651, 366380517, 5733258115, 366469250, 366369880, 366424860, 5733298825, 366370467, 5735273317, 5755254550, 5755403309, 5755254551, 366416094, 366417042, 5778364289, 5778480823, 366406287, 5778480814, 5778480821, 366411426, 5778480813, 2931338524, 366432628, 370630664]",,,,22,,,yes,,,,60,,,,,,,,,,,,,,AH1,Xuyên Á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 22,trunk,1088,,,trunk,,,,,Quốc lộ 22,,,,,,,"[2631996940, 2092411200, 2869800811, 5748108678, 2351909315]",,,,22,,,yes,,,,60,,,,,,,,,,,,,,AH1,Xuyên Á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 22,trunk,1089,,,trunk,,,,,Quốc lộ 22,,,,,,,"[2210872180, 5748254861, 5748108663, 3153992148, 2869793018, 5470917629, 2869793030, 2631996939]",,,,,,,yes,,,,60,,,,,,,,,,,,,,AH1,Xuyên Á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60.0,Quốc lộ 22,primary,1090,,,primary,,,,,Quốc lộ 22,,,,,,,"[2351909315, 5748254867, 5748254911, 5748254865, 2242317782, 4069486253, 2092411325, 2092411475]",,,,,,,yes,,,,60,,,,,,,,,,,,,,AH1,Xuyên Á,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Hoàng Văn Thụ,primary,1091,,,primary,,,,,Hoàng Văn Thụ,,,,,,,"[3337595374, 5762747868, 366381601, 5762825452, 723876650, 5762825874, 366462099, 2008273931]",Ho Chi Minh,Tan Binh,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,80.0,Trường Chinh,primary,1092,,,primary,,,,,Trường Chinh,,,,,,,"[5748694416, 2091954880, 723876663, 4069480298, 366440778, 5740748947, 4069480299, 2091954886, 5462256012]",,,Truong Chinh,,,,yes,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,80.0,Trường Chinh,primary,1093,,,primary,,,,,Trường Chinh,,,,,,,"[366398319, 2091954875, 3370353433, 3370353432, 3370353431, 3370353430, 2091954811, 2091954912, 3370353429, 3370353428, 3370353427, 3370353426, 3370353425, 3370353424, 3370353423, 3370353422, 3370353421, 2251580175, 3655114528, 3655114319, 3370353420, 3370353419, 3370353418, 3370353417, 3370353416, 3370353415, 3370353414, 3370353413, 3370353412, 3370353411, 3370353410, 3370353409, 5735332156, 3370353408, 3370353407, 4597419812, 2091954877]",,,,,,,yes,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Quốc lộ 1K,primary,1094,,,primary,,,,,Quốc lộ 1K,,,,,,,"[5468478168, 3371908051, 3371908049, 2941425702, 3792257441, 2941425701, 5762654754, 2941425700, 5762654857, 2941425699]",,,,1K,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Quốc lộ 1K,primary,1095,,,primary,,,,,Quốc lộ 1K,,,,,,,"[5468478164, 5468478165, 4068017787, 5468478166, 3334343878]",,,,1K,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60.0,Phạm Văn Đồng,primary,1096,,,primary,,,,,Phạm Văn Đồng,,,,,,,"[3349899985, 3349899987, 3349899992, 5767269896, 3349899996, 5767128968, 3349899998, 5767269891, 3349900000, 3349900002, 3349900004, 3349900006, 3349900008, 5767269794, 3349900010, 3349900012, 3349900014, 3349900016, 5767269788, 3349900018, 3349900020, 5767269819, 3349900022, 3349900024, 3349900027, 3371937700, 3349900030, 5767269542, 3349900031, 3371908046]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,60.0,Phạm Văn Đồng,primary,1097,,,primary,,,,,Phạm Văn Đồng,,,,,,,"[3349899990, 3349899988, 4519460872, 3349899984, 5767184404, 3349899982, 3349899978, 5772137764, 3349899976, 3349899974, 3349899970, 3349899968, 3349899966, 3349899964, 4447240197, 366415382, 3349899962, 4447240198, 5772089073, 3349899960, 4447240199, 3349899958, 3349899956, 3349899953, 3349899951, 5772508535, 4936584702, 5772511384, 3349899945, 5772511366, 4447240200, 4936584703, 3349899939, 3349899937, 3349899933, 3349899929, 4447240202, 4447240201, 3349899927, 3349899925, 4447240203, 3349899923, 4447240204, 3349899919, 4447240205, 3349899917, 3349899915, 3349899914, 3349899912, 366435241, 3349899910, 3349899909, 3349899908, 3349899907, 3349899906, 3349899903, 3349899901, 3349899900, 3349899895, 3349899893, 5750623149, 3349899392, 4447240206, 3727350727, 4447240207, 3349899390, 3349899389, 5752823280, 3349899387, 366427879, 5750623158, 5750476260]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,primary_link,1098,,,primary_link,,,,,,,,,,,,"[3371932986, 3371932990, 3371932992, 3371934695, 3371934697, 3371934700, 5468478167]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Hồng Phong,tertiary,1099,,,tertiary,,,,,Lê Hồng Phong,,,,,,,"[366446521, 3116339942, 5794883969, 5794913339, 366400249, 366466647]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Quang Sung,tertiary,1100,,,tertiary,,,,,Lê Quang Sung,,,,,,,"[1996745450, 1996745843, 366456369, 3373356731, 366420778, 1996745799, 366397332]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Quốc lộ 13,primary,1101,,,primary,,,,,Quốc lộ 13,,,,,,,"[724227317, 366478536, 3116339967, 5779522909, 366441391, 5737826572, 366450872, 5779522896, 366405841, 5737933071, 2030639695, 3116339969, 366419043, 5737933034, 2030638499, 5737933043, 366472768, 5737826581, 366417928, 5737799932, 5737799930, 5737799935, 5737798904, 724227322, 366450818]",,,National Route 13,13,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Quốc lộ 13,primary,1102,,,primary,,,,,Quốc lộ 13,,,,,,,"[366450818, 2418498356, 366445187, 366465187]",,,National Route 13,13,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Ngô Gia Tự,secondary,1103,,,secondary,,,,,Ngô Gia Tự,,,,,,,"[4614030565, 5045757172, 5045756810, 5045757166, 5045757162, 5045756805, 4621862964, 5045757093, 5045757076, 5045757053, 5050082260, 5050082259, 5045757043, 5045757038, 366450098]",,,Ngo Gia Tu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Nguyễn Chí Thanh,tertiary,1104,,,tertiary,,,,,Nguyễn Chí Thanh,,,,,,,"[366380992, 5674570643, 5674570644, 5802861322, 5802861323]",,,Nguyen Chi Thanh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 1,trunk,1105,,,trunk,,,,,Quốc lộ 1,,,,,,,"[2240993963, 4068481125, 2240985478]",,,,1,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Trần Phú,primary,1106,,,primary,,,,,Trần Phú,,,,,,,"[2300363358, 4616143770, 5805637469, 5805637470, 366429715, 5794771156, 5794883960, 5805637459, 5805831221, 366400249, 5794913350, 5794913320, 5794913309, 5794913304, 5794913328, 366418906, 3185762981, 634134021]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 1,trunk,1107,,,trunk,,,,,Quốc lộ 1,,,,,,,"[1958801764, 5772687828, 1958801722]",,,,1,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Hùng Vương,primary,1108,,,primary,,,,,Hùng Vương,,,,,,,"[366446521, 5794854820, 5794854819, 5794854821, 5794883987, 5794771159, 5788927095, 5794854831, 5794884014, 3185778720, 366454289, 1997154257, 1997154284, 366479267, 3185778721, 5803536170, 4621941574, 4620532888, 4620534189]",,,Hung Vuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Trang Tử,tertiary,1109,,,tertiary,,,,,Trang Tử,,,,,,,"[1996654934, 366409794, 5802782527, 5802782528, 1996745106, 366468340, 4583483799]",,,Trang Tu,,,,no,,paved,莊子路,,,,,,,,,,,no,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Võ Văn Tần,tertiary,1110,,,tertiary,,,,,Võ Văn Tần,,,,,,,"[411925922, 3744246112, 5763263830, 5763269259, 5763263841, 411926551]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 1,trunk,1111,,,trunk,,,,,Quốc lộ 1,,,,,,,"[1958801762, 5762654878, 1958801783, 3792257398, 1958801803, 3792257401, 5762697165, 1958801838, 5762697167, 366428437, 1958801865, 5762600151, 5762601953, 5762613598, 1958801919, 2951396137, 1958801931, 366412394, 4068085505, 1958801961, 1958801933, 1958801915]",,,,1,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50.0,Điện Biên Phủ,trunk,1112,,,trunk,,,,,Điện Biên Phủ,,,,,,,"[2028465914, 366432667, 366428699, 366469545, 366445627, 4066392264, 366466514, 366455690, 1497312963, 766466154, 5778236260, 1204093480, 2030638711]",,,,,,,yes,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50.0,Điện Biên Phủ,primary,1113,,,primary,,,,,Điện Biên Phủ,,,,,,,"[729523394, 2030639125, 2030639513]",,,Dien Bien Phu Road,,,,yes,,,奠边府路,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50.0,Điện Biên Phủ,trunk,1114,,,trunk,,,,,Điện Biên Phủ,,,,,,,"[2030638711, 366392502, 366448540, 366378369, 373544381]",,,,,,,yes,,,,50,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,Điện Biên Phủ,trunk_link,1115,,,trunk_link,,,,,Điện Biên Phủ,,,,,,,"[2030639513, 4066381545, 4066381544, 676548019]",,,Dien Bien Phu,,,,yes,,,,50,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,Đỗ Xuân Hợp,secondary,1116,,,secondary,,,,,Đỗ Xuân Hợp,,,,,,,"[2028465717, 5748737730, 676035822, 2217837564]",,,Do Xuan Hop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80.0,Xa lộ Hà Nội,trunk,1117,,,trunk,,,,,Xa lộ Hà Nội,,,,,,,"[2028465800, 4066321021, 2024972839, 2360063334, 4066321020, 2024973184, 676115971, 4066321019, 2623035424, 1127297776, 1834116788, 4066321017, 676115512, 676115514, 3985459711, 676038965, 4066321016, 1834116863, 676038761, 2028465760, 1834116933, 1834116969, 676038341, 4066307264, 676038342, 4066307265, 1834117096, 1834117114]",,,,QL.52,,,yes,,,,80,,,,,,,,,,,,yes,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,50.0,,trunk_link,1118,,,trunk_link,,,,,,,,,,,,"[403543372, 5456094849, 403543370, 5456094850, 5456094851, 403543368, 403543366, 1834117108, 2275243782, 403543364, 2955875960, 2955875959, 5881087062, 403543362, 403543360, 366406568, 403543358, 5735567968, 2955875941, 403543356, 676038923, 403543351, 2955875938, 3822238960, 2955875940, 2955875939]",,,,QL.52,,,yes,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80.0,Xa Lộ Hà Nội,trunk,1119,,,trunk,,,,,Xa Lộ Hà Nội,,,,,,,"[2028465888, 366396940, 1497313064, 2028465964]",,,,QL.52,,,yes,,,,80,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,80.0,Xa Lộ Hà Nội,trunk,1120,,,trunk,,,,,Xa Lộ Hà Nội,,,,,,,"[1834117114, 745747077, 3647300401, 676038262, 676038267, 2028465889]",,,,QL.52,,,yes,,,,80,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Xa Lộ Hà Nội,trunk,1121,,,trunk,,,,,Xa Lộ Hà Nội,,,,,,,"[2028465815, 4066319834, 4066297974, 366406408, 4066297970, 366426524, 4066297971, 366446468, 2038584716, 366380113]",,,,QL.52,,,yes,,,,60,,,,,,,,,,,3,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Xa Lộ Hà Nội,trunk,1122,,,trunk,,,,,Xa Lộ Hà Nội,,,,,,,"[5735567932, 4066319835, 1127297775, 366379096, 2967612865, 2024973309, 2028465815]",,,,QL.52,,,yes,,,,60,,,,,,,,,,,5,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Hồng Bàng,primary,1123,,,primary,,,,,Hồng Bàng,,,,,Hồng Bàng,,"[366368264, 5813814365, 4615972583, 4616029222, 366384829, 1996745205, 1996745427]",,,Hong Bang,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Hùng Vương,primary,1124,,,primary,,,,,Hùng Vương,,,,,,,"[4620534189, 4620515990, 3185778722, 2934292885, 1996654472, 4646989208, 5802993762, 4616051263]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Lê Văn Chí,tertiary,1125,,,tertiary,,,,,Lê Văn Chí,,,,,,,"[2024972764, 2024972988]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Quốc lộ 1,trunk,1126,,,trunk,,,,,Quốc lộ 1,,,,,,,"[1958801572, 1958801576, 1958801579, 5765056918, 1958801580, 1958801582, 1958801584, 1958801588, 4068070647, 1958801591, 5772276159, 5772276162, 1958801594]",,,,QL.1,,,yes,,,,60,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Tri Phương,primary,1127,,,primary,,,,,Nguyễn Tri Phương,,,,,,,"[4631057700, 4631390893, 5805637521, 3116315718, 4620515588, 4620532888, 4620515992, 4620515991, 3150110711, 734894515]",,,Nguyen Tri Phuong,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Văn Cừ,primary,1128,,,primary,,,,,Nguyễn Văn Cừ,,,,,,,"[366462922, 411922222, 3171506752, 366467217, 2289923634, 3171506754, 5806004398, 2364089053]",,,,,,,yes,,asphalt,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Nguyễn Văn Cừ,primary,1129,,,primary,,,,,Nguyễn Văn Cừ,,,,,,,"[2289923629, 5795001569, 3150775230, 2469697624, 2469697626, 2935020197, 5780783992, 3150775229, 5780784040, 5780758078, 634134026]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Võ Văn Ngân,tertiary,1130,,,tertiary,,,,,Võ Văn Ngân,,,,,,,"[2024972876, 5755653758, 5755653756]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,Võ Văn Ngân,tertiary,1131,,,tertiary,,,,,Võ Văn Ngân,,,,,,,"[5758041258, 3116282961, 2984717730, 366448285, 4965780574, 2984717727, 5762593083, 366419447, 4447256922, 5762593079, 4965780608, 4967192318, 2333136101, 366419393, 3259392956, 366377549, 3117081298, 366403787, 3104265000, 5762626858, 2984717726, 5762610270, 5762626727, 5762626861, 3116282957, 5762610261, 366450040, 5762610268, 5762610256, 5762593074, 5762610266, 366414791, 5762593067, 366467790, 2947041240, 2947041239, 2947041241, 366472293]",,,Vo Van Ngan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50.0,Xa lộ Hà Nội,primary,1132,,,primary,,,,,Xa lộ Hà Nội,,,,,,,"[2217837564, 3112765122, 4066481008, 4066481007, 4934947959, 4066481009, 2217842114, 2360081512, 2697217614, 366452432, 4066458564, 4934947961, 4066458565, 366405940, 4066414553, 4934947970, 366385636, 4934947963, 366460221, 366461014, 366410278, 4066414552, 4066458578, 4066458579, 4066470692, 5778616002, 2217869570, 2217869577, 2024973291, 3385455009, 4066470693, 2024973162]",,,,QL.52,,,yes,,,,50,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,50.0,Xa Lộ Hà Nội,trunk,1133,,,trunk,,,,,Xa Lộ Hà Nội,,,,,,,"[1958801433, 676029452, 676029458, 1958801546, 5780790447, 5780790446, 5778173039, 5778173050, 676029561, 5778172650, 676029334, 2984625916, 676029152, 2024973137, 2951381866, 676029156, 676029176, 2024973238, 676029180, 2024973329, 676025037]",,,,QL.1,,,yes,,,,50,,,,,,,,,,,,,,AH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,60.0,Xa lộ Hà Nội,trunk,1134,,,trunk,,,,,Xa lộ Hà Nội,,,,,,,"[366425001, 5778217313, 5778217304, 366377002, 5778271877, 1958801276, 5778630686, 4446924680, 2024972848, 4446924681, 370523228]",,,,QL.52,,,yes,,,,60,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,Xô Viết Nghệ Tĩnh,primary,1135,,,primary,,,,,Xô Viết Nghệ Tĩnh,,,,,,,"[676534735, 1497276515]",,,Xo Viet Nghe Tinh Road,,,,yes,,,乂静苏维埃路,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,40.0,Xa Lộ Hà Nội,primary,1136,,,primary,,,,,Xa Lộ Hà Nội,,,,,,,"[2217835605, 1274090837, 2274972982, 2274972981, 2274972984, 5748445136]",,,,QL.52,,,yes,,,,40,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,tertiary,1137,,,tertiary,,,,,,,,,,,,"[3164002582, 5772493587, 2946995065, 5772269440, 5772493218, 2946995066, 2946995067, 3334343870]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
