segment_id,s_node_id,e_node_id,length,max_velocity,street_level,street_name,segment_type,long_snode,lat_snode,long_enode,lat_enode,street_type,src,dst,edge_index
45843,366449648,366445287,0.078,40.0,4,Phường Đông Hòa,tertiary,106.800732,10.8758404,106.8014464,10.8758682,tertiary,938,881,5418
45845,366443387,366449648,0.035,40.0,4,Phường Đông Hòa,tertiary,106.8004111,10.8757868,106.800732,10.8758404,tertiary,862,938,5419
45847,366475095,366443387,0.026,40.0,4,Phường Đông Hòa,tertiary,106.8001828,10.875714,106.8004111,10.8757868,tertiary,1238,862,5420
45849,366456074,366475095,0.021,40.0,4,Phường Đông Hòa,tertiary,106.8000022,10.8756276,106.8001828,10.875714,tertiary,1021,1238,5421
45851,3342113714,366456074,0.015,40.0,4,Phường Đông Hòa,tertiary,106.7998848,10.8755492,106.8000022,10.8756276,tertiary,5205,1021,5422
45855,366452191,2949172724,0.012,40.0,4,Quảng trường sáng tạo,tertiary,106.7997899,10.8754197,106.7998502,10.8755127,tertiary,980,4441,5423
45856,1997301769,5800435982,0.004,40.0,4,Đường D4,tertiary,106.6957773,10.7452196,106.6958164,10.7452246,tertiary,2704,10871,5424
45858,5800435982,5800435997,0.123,40.0,4,Đường D4,tertiary,106.6958164,10.7452246,106.6969442,10.7451347,tertiary,10871,10872,5425
45859,5800435997,5800435982,0.123,40.0,4,Đường D4,tertiary,106.6969442,10.7451347,106.6958164,10.7452246,tertiary,10872,10871,5426
45860,5800435997,1997301737,0.104,40.0,4,Đường D4,tertiary,106.6969442,10.7451347,106.6978958,10.7450655,tertiary,10872,2703,5427
45862,1997301737,5780725236,0.06,40.0,4,Đường D4,tertiary,106.6978958,10.7450655,106.6984488,10.7450617,tertiary,2703,10577,5428
45864,5780725236,5780725246,0.028,40.0,4,Đường D4,tertiary,106.6984488,10.7450617,106.6987117,10.7450599,tertiary,10577,10579,5429
45866,5780725246,2154852419,0.048,40.0,4,Đường D4,tertiary,106.6987117,10.7450599,106.6991597,10.7450569,tertiary,10579,3145,5430
45870,5780725251,5780725245,0.034,40.0,4,Đường D4,tertiary,106.6995031,10.7450575,106.6998169,10.7450581,tertiary,10580,10578,5431
45874,2154852414,5778659769,0.044,40.0,4,Đường D4,tertiary,106.700412,10.7450591,106.7008216,10.7450538,tertiary,3144,10465,5432
45905,2938679145,2938679166,0.068,40.0,4,Nguyễn Du,tertiary,106.7958164,10.880918,106.7952237,10.8807214,tertiary,4347,4353,5433
45906,2938679166,5753161684,0.006,40.0,4,Nguyễn Du,tertiary,106.7952237,10.8807214,106.7951671,10.8807051,tertiary,4353,8913,5434
45909,2938679143,5753161685,0.007,40.0,4,Nguyễn Du,tertiary,106.7933755,10.8802509,106.7933053,10.8802415,tertiary,4346,8914,5435
45911,2938679182,2938679158,0.005,40.0,4,Lê Qúy Đôn,tertiary,106.800583,10.8832727,106.8005998,10.8832292,tertiary,4359,4351,5436
45926,2938729568,5750669934,0.131,40.0,4,Thánh Gióng,pitch,106.8100261,10.8820255,106.8090227,10.8826789,unclassified,4370,8794,5437
45927,5750669934,5750669935,0.008,40.0,4,Thánh Gióng,residential,106.8090227,10.8826789,106.8089551,10.8827193,unclassified,8794,8795,5438
45929,2938729564,2938729565,0.008,40.0,4,Phường Bình Thắng,residential,106.8049329,10.8853354,106.8048936,10.8852651,unclassified,4368,4369,5439
45934,366415574,366400984,0.043,50.0,1,Xa Lộ Hà Nội,trunk,106.7984691,10.8644256,106.798121,10.8642294,trunk,509,344,5440
45935,366400984,366405885,0.075,50.0,1,Xa Lộ Hà Nội,trunk,106.798121,10.8642294,106.7975348,10.8638693,trunk,344,415,5441
45936,366405885,5778218394,0.039,50.0,1,Xa Lộ Hà Nội,trunk,106.7975348,10.8638693,106.7972218,10.8636828,trunk,415,10292,5442
45937,5778218394,366464642,0.08,50.0,1,Xa Lộ Hà Nội,trunk,106.7972218,10.8636828,106.7965925,10.8633078,trunk,10292,1117,5443
45938,366464642,1958801459,0.062,50.0,1,Xa Lộ Hà Nội,trunk,106.7965925,10.8633078,106.796101,10.8630232,trunk,1117,2512,5444
45939,1958801459,5778615993,0.009,50.0,1,Xa Lộ Hà Nội,trunk,106.796101,10.8630232,106.7960261,10.8629774,trunk,2512,10419,5445
45940,5778615993,366377467,0.071,50.0,1,Xa Lộ Hà Nội,trunk,106.7960261,10.8629774,106.7954677,10.8626358,trunk,10419,114,5446
45941,1958801428,5778616011,0.012,60.0,1,Xa Lộ Hà Nội,trunk,106.7949551,10.8621355,106.7950504,10.8621921,trunk,2511,10425,5447
45945,1767858008,406701350,0.548,40.0,2,Cầu Tân Thuận 2,primary,106.7183942,10.7567174,106.7224037,10.7537495,primary,2375,1328,5448
46181,2941435578,5740745419,0.012,40.0,4,Đường GS1,tertiary,106.7760528,10.8883021,106.7761239,10.8882135,tertiary,4389,8544,5449
46185,2942307741,2942307753,0.045,40.0,4,Phường Đông Hòa,unclassified,106.7992966,10.8875734,106.7995766,10.8878706,unclassified,4413,4415,5450
46187,2942307755,2942307752,0.091,40.0,4,Phường Đông Hòa,unclassified,106.8001173,10.8886193,106.7995582,10.8880043,unclassified,4416,4414,5451
46390,2949182359,2217928013,0.001,40.0,4,Phường Đông Hòa,tertiary,106.8032142,10.8764054,106.8032313,10.8764067,tertiary,4444,3250,5452
46399,2949182355,2949182373,0.003,40.0,4,Phường Đông Hòa,tertiary,106.8032212,10.8765695,106.8031933,10.8765664,tertiary,4443,4451,5453
46400,2949182373,2949182372,0.003,40.0,4,Phường Đông Hòa,tertiary,106.8031933,10.8765664,106.803168,10.8765545,tertiary,4451,4450,5454
46402,2949182371,2949182370,0.003,40.0,4,Phường Đông Hòa,tertiary,106.8031481,10.876535,106.803136,10.8765101,tertiary,4449,4448,5455
46403,2949182370,2949182369,0.001,40.0,4,Phường Đông Hòa,tertiary,106.803136,10.8765101,106.8031332,10.8764962,tertiary,4448,4447,5456
46405,2949182368,2949182367,0.002,40.0,4,Phường Đông Hòa,tertiary,106.8031329,10.876482,106.8031389,10.8764566,tertiary,4446,4445,5457
46408,2938679139,2409487532,0.153,40.0,4,Lê Quý Đôn,tertiary,106.8004621,10.8838307,106.800007,10.8851332,tertiary,4344,3881,5458
46409,2409487532,2409487529,0.061,40.0,4,Lê Quý Đôn,tertiary,106.800007,10.8851332,106.7998294,10.885658,tertiary,3881,3880,5459
46410,2409487529,1503295357,0.042,40.0,4,Lê Quý Đôn,tertiary,106.7998294,10.885658,106.7997194,10.886023,tertiary,3880,2262,5460
46415,5740356246,5740356245,0.013,40.0,4,Lê Quý Đôn,tertiary,106.7993614,10.8873333,106.7993293,10.8874522,tertiary,8515,8514,5461
46419,2949182401,2949182400,0.027,40.0,4,Quảng trường sáng tạo,tertiary,106.8034913,10.8763952,106.8037381,10.8763373,tertiary,4462,4461,5462
46421,2949182399,2949182398,0.025,40.0,4,Quảng trường sáng tạo,tertiary,106.804009,10.876253,106.8042236,10.876174,tertiary,4460,4459,5463
46426,5763116001,2949182395,0.011,40.0,4,Quảng trường sáng tạo,tertiary,106.8046747,10.8759361,106.8047573,10.8758763,tertiary,9367,4458,5464
46427,2949182395,2949182394,0.013,40.0,4,Quảng trường sáng tạo,tertiary,106.8047573,10.8758763,106.8048512,10.875792,tertiary,4458,4457,5465
46428,2949182394,2949182393,0.013,40.0,4,Quảng trường sáng tạo,tertiary,106.8048512,10.875792,106.804937,10.8757051,tertiary,4457,4456,5466
46429,2949182393,2949182392,0.022,40.0,4,Quảng trường sáng tạo,tertiary,106.804937,10.8757051,106.8050631,10.8755418,tertiary,4456,4455,5467
46430,2949182392,2949182391,0.017,40.0,4,Quảng trường sáng tạo,tertiary,106.8050631,10.8755418,106.8051382,10.8754075,tertiary,4455,4454,5468
46431,2949182391,5762890458,0.028,40.0,4,Quảng trường sáng tạo,tertiary,106.8051382,10.8754075,106.805235,10.8751694,tertiary,4454,9349,5469
46483,2952824792,5772089191,0.007,40.0,4,Đường số 6,unclassified,106.7485967,10.8656041,106.7486505,10.8656469,unclassified,4469,9941,5470
46495,2952824795,2953642956,0.01,40.0,4,Đường số 6,unclassified,106.7494101,10.8659611,106.7495064,10.8659854,unclassified,4470,4477,5471
46509,5772089153,2952824800,0.007,40.0,4,Đường số 6,unclassified,106.7503676,10.8662595,106.7504269,10.866294,unclassified,9940,4471,5472
46564,5772464409,2952826390,0.023,40.0,4,Tam Bình,tertiary,106.7419259,10.8607365,106.74206,10.8608985,tertiary,10044,4472,5473
46566,5772464365,5772464409,0.105,40.0,4,Tam Bình,tertiary,106.7413214,10.8599952,106.7419259,10.8607365,tertiary,10043,10044,5474
46576,5769390107,2952826393,0.026,40.0,4,Tam Bình,tertiary,106.740585,10.8591552,106.7407402,10.8593433,tertiary,9783,4473,5475
46582,5769390184,2952826394,0.084,40.0,4,Tam Bình,tertiary,106.7398573,10.8582463,106.7403367,10.8588454,tertiary,9786,4474,5476
46588,5769390142,5769390113,0.111,40.0,4,Tam Bình,tertiary,106.7388511,10.8569699,106.7394736,10.8577635,tertiary,9785,9784,5477
46590,2952826396,5769390142,0.1,40.0,4,Tam Bình,tertiary,106.7382928,10.8562554,106.7388511,10.8569699,tertiary,4475,9785,5478
46599,4550470913,4563599755,0.004,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6405885,10.7691266,106.6406209,10.7691037,unclassified,6405,6417,5479
46600,4563599755,4550470913,0.004,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6406209,10.7691037,106.6405885,10.7691266,unclassified,6417,6405,5480
46601,4563599755,4563599756,0.014,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6406209,10.7691037,106.6407011,10.76921,unclassified,6417,6418,5481
46602,4563599756,4563599755,0.014,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6407011,10.76921,106.6406209,10.7691037,unclassified,6418,6417,5482
46603,4563599756,4563599754,0.109,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6407011,10.76921,106.6415172,10.7686398,unclassified,6418,6416,5483
46604,4563599754,4563599756,0.109,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6415172,10.7686398,106.6407011,10.76921,unclassified,6416,6418,5484
46605,4563599754,4563599753,0.016,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6415172,10.7686398,106.6414339,10.7685138,unclassified,6416,6415,5485
46606,4563599753,4563599754,0.016,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6414339,10.7685138,106.6415172,10.7686398,unclassified,6415,6416,5486
46607,4563599753,6022345234,0.003,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6414339,10.7685138,106.6414568,10.7684973,unclassified,6415,11248,5487
46608,6022345234,4563599753,0.003,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6414568,10.7684973,106.6414339,10.7685138,unclassified,11248,6415,5488
46609,6022345234,4217007525,0.18,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.6414568,10.7684973,106.642788,10.7675387,unclassified,11248,6233,5489
46610,4217007525,6022345234,0.18,40.0,4,Hẻm 341 Lạc Long Quân,unclassified,106.642788,10.7675387,106.6414568,10.7684973,unclassified,6233,11248,5490
46611,2954706550,2954706546,0.014,40.0,4,Phường Linh Xuân,residential,106.7757205,10.8707232,106.7758442,10.8707569,unclassified,4493,4489,5491
46612,2954706546,2954706547,0.031,40.0,4,Trần Đại Nghĩa,tertiary,106.7758442,10.8707569,106.7760077,10.8709863,tertiary,4489,4490,5492
46613,2954706547,2954706548,0.184,40.0,4,Trần Đại Nghĩa,tertiary,106.7760077,10.8709863,106.7768815,10.8724057,tertiary,4490,4491,5493
46615,5762724085,5762721228,0.045,40.0,4,Trần Đại Nghĩa,tertiary,106.7773707,10.8732002,106.7775852,10.8735484,tertiary,9295,9289,5494
46617,2954706549,5753492034,0.009,40.0,4,Trần Đại Nghĩa,tertiary,106.7783528,10.8747949,106.7783965,10.8748717,tertiary,4492,8961,5495
46778,2493367344,2899585761,0.197,40.0,3,Phạm Văn Đồng,secondary,106.7113994,10.8249501,106.7131424,10.8254142,secondary,4055,4293,5496
46779,2418505239,2965453048,0.032,40.0,3,Quốc lộ 13,primary_link,106.7142068,10.8268814,106.714059,10.8266231,primary_link,3890,4507,5497
46793,5238045561,4508052534,0.134,80.0,4,Đường ven hồ trung tâm,tertiary,106.71738,10.76937,106.7170729,10.770539,tertiary,7750,6370,5498
46839,4907667982,4952626245,0.066,80.0,4,Đường ven hồ trung tâm,tertiary,106.7223309,10.7785564,106.7229301,10.7786804,tertiary,7068,7290,5499
46875,5793427581,366428121,0.032,40.0,4,Nguyễn Văn Nghi,tertiary,106.6887972,10.8214371,106.6889316,10.8211723,tertiary,10701,657,5500
46879,737167482,5724515850,0.022,40.0,4,Nguyễn Văn Nghi,tertiary,106.6885801,10.8218656,106.6886698,10.8216881,tertiary,2030,8182,5501
46881,3138804690,737167482,0.032,40.0,4,Nguyễn Văn Nghi,tertiary,106.6884542,10.8221268,106.6885801,10.8218656,tertiary,4685,2030,5502
46926,5963818574,5963818576,0.128,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8473249,10.7860991,106.8461583,10.7862412,motorway,11231,11233,5503
46928,3056721903,2592830371,0.123,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8450507,10.78641,106.843937,10.7866225,motorway,4556,4150,5504
46929,2592830371,2592830373,0.901,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.843937,10.7866225,106.8358795,10.7883612,motorway,4150,4151,5505
46930,2592830373,2592830375,1.011,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8358795,10.7883612,106.8268185,10.790253,motorway,4151,4152,5506
46931,2592830375,5963818569,0.442,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8268185,10.790253,106.8228468,10.7910273,motorway,4152,11228,5507
46932,5963818569,2592830378,0.549,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8228468,10.7910273,106.8178943,10.7918961,motorway,11228,4153,5508
46933,2592830378,3233979651,0.685,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8178943,10.7918961,106.8117098,10.792934,motorway,4153,5088,5509
46934,3233979651,3233979652,0.718,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8117098,10.792934,106.8052263,10.794041,motorway,5088,5089,5510
46935,3233979652,3246076435,0.634,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8052263,10.794041,106.7995037,10.7950193,motorway,5089,5096,5511
46936,3246076435,3246076436,0.665,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.7995037,10.7950193,106.793498,10.7960156,motorway,5096,5097,5512
46937,3246076436,3246076437,0.065,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.793498,10.7960156,106.7929056,10.7961102,motorway,5097,5098,5513
46938,2975892377,5735829333,0.105,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.854739,10.7858733,106.8557067,10.785892,motorway,4521,8342,5514
46948,2592830362,2592830364,0.178,40.0,1,Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.8534308,10.7859271,106.8518004,10.7859172,motorway,4147,4148,5515
46949,2592830364,5963818571,0.199,40.0,1,Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.8518004,10.7859172,106.849974,10.7859222,motorway,4148,11230,5516
46950,5963818571,2592830366,0.16,40.0,1,Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.849974,10.7859222,106.8485047,10.7860119,motorway,11230,4149,5517
46951,4001387414,2592830359,0.461,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8630211,10.7862476,106.8588029,10.7861123,motorway,5661,4146,5518
46952,2592830359,2975892378,0.441,120.0,1,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,106.8588029,10.7861123,106.8547623,10.7859557,motorway,4146,4522,5519
46953,2934006866,2433653223,0.017,40.0,3,Thành Thái,secondary,106.6671808,10.767658,106.6671261,10.7678066,secondary,4325,3921,5520
46954,5892098006,2999030270,0.043,40.0,4,Thành Thái,tertiary,106.6669287,10.768132,106.6670229,10.767749,tertiary,11165,4537,5521
46955,2999030272,2999030273,0.012,40.0,3,Thành Thái,primary_link,106.6673908,10.7679525,106.6672773,10.7679499,primary_link,4538,4539,5522
46956,2999030273,2999030267,0.02,40.0,3,Thành Thái,primary_link,106.6672773,10.7679499,106.6670971,10.7679984,primary_link,4539,4536,5523
46957,2999030267,5892098005,0.026,40.0,3,Thành Thái,primary_link,106.6670971,10.7679984,106.6669153,10.768159,primary_link,4536,11164,5524
46958,5778872966,2999040632,0.023,40.0,3,Đường Thành Thái,primary_link,106.666908,10.7681721,106.6668906,10.7679584,primary_link,10512,4540,5525
46959,2999040632,4629703858,0.031,40.0,3,Đường Thành Thái,primary_link,106.6668906,10.7679584,106.6667965,10.767686,primary_link,4540,6784,5526
46960,4629703858,4629703859,0.011,40.0,3,Đường 3 Tháng 2,primary_link,106.6667965,10.767686,106.6667502,10.7675953,primary_link,6784,6785,5527
46961,2527497627,5789152248,0.065,40.0,4,Raymondienne,unclassified,106.7231704,10.7267486,106.7236852,10.7270427,unclassified,4136,10688,5528
46975,5765334898,2081753689,0.003,40.0,2,Hoàng Văn Thụ,primary,106.6542161,10.7938284,106.654233,10.7938511,primary,9545,3035,5529
46977,3014433881,3014455199,0.003,40.0,3,Đường Ðiện Biên Phủ,primary_link,106.6975675,10.790616,106.6975784,10.7905833,primary_link,4545,4547,5530
46980,3014455200,3014433882,0.003,40.0,3,Đường Ðiện Biên Phủ,primary_link,106.6976211,10.7905465,106.6976523,10.7905389,primary_link,4548,4546,5531
46984,1998235357,1998781532,0.05,40.0,4,Trường Sa,tertiary,106.6974526,10.793997,106.6979162,10.7939796,tertiary,2722,2723,5532
46986,2230563433,3285275358,0.017,40.0,4,Trường Sa,tertiary,106.6959352,10.7938959,106.696098,10.7939046,tertiary,3262,5121,5533
46988,1998235280,2230563433,0.012,40.0,4,Trường Sa,tertiary,106.6958257,10.7938795,106.6959352,10.7938959,tertiary,2710,3262,5534
46992,366367451,5767300567,0.047,40.0,4,Trường Sa,tertiary,106.6953663,10.7937916,106.6957889,10.7938725,tertiary,1,9697,5535
47036,366477562,3415439421,0.02,40.0,4,Trường Sa,tertiary,106.6929896,10.7951101,106.6931776,10.7951383,tertiary,1257,5364,5536
47038,3415439857,366477562,0.01,40.0,4,Trường Sa,tertiary,106.692897,10.7950972,106.6929896,10.7951101,tertiary,5366,1257,5537
47065,3632311808,366404559,0.038,40.0,3,18,secondary,106.5374757,10.6812591,106.5377764,10.6814478,secondary,5386,398,5538
47069,366468571,4690647097,0.025,40.0,3,18,secondary,106.5379359,10.6815155,106.5381687,10.681555,secondary,1164,6953,5539
47071,4690647097,366402544,0.015,40.0,3,18,secondary,106.5381687,10.681555,106.5383123,10.6815793,secondary,6953,366,5540
47075,3632311804,366479048,0.033,40.0,3,18,secondary,106.5395618,10.6816168,106.5398654,10.6816329,secondary,5385,1273,5541
47077,366479048,366430660,0.041,40.0,3,18,secondary,106.5398654,10.6816329,106.5402437,10.681695,secondary,1273,687,5542
47083,366451514,366442073,0.081,40.0,3,Hương lộ 10,secondary,106.5406723,10.6817688,106.5412694,10.681336,secondary,970,845,5543
47118,4066405828,714480526,0.033,60.0,1,Mai Chí Thọ,trunk,106.7502508,10.7882923,106.7500664,10.7880492,trunk,5793,1947,5544
47120,1833373666,714480470,0.025,60.0,1,Mai Chí Thọ,trunk,106.7498206,10.7877678,106.7496734,10.7875864,trunk,2437,1944,5545
47123,1833373654,714480381,0.047,60.0,1,Mai Chí Thọ,trunk,106.7489277,10.7869792,106.7485551,10.7867563,trunk,2436,1936,5546
47125,2275303211,3234394776,0.345,60.0,1,Mai Chí Thọ,trunk,106.7463705,10.7856277,106.7435714,10.7841748,trunk,3415,5090,5547
47126,1500226605,1500226593,0.009,40.0,3,Quốc lộ 1,trunk_link,106.5995147,10.7179535,106.5995996,10.7179743,trunk_link,2253,2252,5548
47168,366408252,2027773690,0.029,40.0,2,Hoàng Diệu,primary,106.6985617,10.7596225,106.6987767,10.7597771,primary,436,2770,5549
47178,5920728591,3037240435,0.013,40.0,4,Đường D2,unclassified,106.6193571,10.8011202,106.6193967,10.8012387,unclassified,11183,4552,5550
47183,2657236603,3403562459,0.2,80.0,1,Đường Cao tốc Tp. Hồ Chí Minh-Long Thành-Dầu Giây,motorway,106.784305,10.7965338,106.7824691,10.7964727,motorway,4185,5362,5551
47184,3040289479,3040289483,0.005,40.0,4,Tân Vĩnh,unclassified,106.7023549,10.7564549,106.7023241,10.7564939,unclassified,4553,4554,5552
47197,2026784433,1777960204,0.024,40.0,4,Tân Vĩnh,unclassified,106.7014313,10.7576394,106.7015563,10.757461,unclassified,2766,2412,5553
