node_id,longitude,latitude,node_index
2079964300,106.6346016,10.807673,2989
2079964302,106.6371518,10.8049776,2990
2079964341,106.6582348,10.8010539,2991
2079964353,106.6429183,10.8007478,2992
2079964371,106.6361571,10.8061105,2993
2079964393,106.6621282,10.8008307,2994
2079964400,106.6385982,10.8030627,2995
2079964423,106.654531,10.8013727,2996
2079964444,106.6347162,10.8078566,2997
2079964484,106.6470972,10.7976057,2998
2079964536,106.6429279,10.8023465,2999
2079964543,106.6388451,10.8029112,3000
2079964546,106.653948,10.8014252,3001
2079964568,106.6331378,10.8126831,3002
2079964615,106.6575427,10.8011091,3003
2079964625,106.6424774,10.8022845,3004
2079964640,106.6284038,10.8242954,3005
2079964671,106.6312451,10.8188699,3006
2079964673,106.6399065,10.8025958,3007
2079964693,106.6347569,10.8074489,3008
2079964707,106.6392774,10.802728,3009
2079964717,106.6384057,10.8032199,3010
2079964787,106.6525736,10.8015464,3011
2079964843,106.6337199,10.8107674,3012
2079964847,106.6571086,10.8011502,3013
2079964853,106.6407379,10.8025225,3014
2079964874,106.6295638,10.8232486,3015
2079964876,106.650856,10.80169,3016
2079964886,106.6436328,10.8022955,3017
2079964894,106.6416127,10.8024496,3018
2079964898,106.6303825,10.8217265,3019
2079964920,106.6413422,10.7997419,3020
2079964924,106.6350731,10.807296,3021
2079964925,106.6423382,10.8023976,3022
2079964945,106.644295,10.8022319,3023
2079964956,106.6354901,10.8068704,3024
2079964957,106.6608621,10.8008556,3025
2079964977,106.6617986,10.80095,3026
2079964979,106.6382133,10.8034132,3027
2079964991,106.6606905,10.8008737,3028
2079964994,106.635306,10.8070471,3029
2079964996,106.6560831,10.8012398,3030
2081354575,106.6414678,10.7999297,3031
2081354689,106.6368692,10.8054136,3032
2081355071,106.6415662,10.8000771,3033
2081753678,106.6604104,10.7998235,3034
2081753689,106.654233,10.7938511,3035
2081753711,106.6586204,10.7996243,3036
2081753722,106.6581032,10.7988697,3037
2081753800,106.6597378,10.7991832,3038
2081753823,106.6589702,10.7998084,3039
2081753876,106.6612499,10.7995321,3040
2081753893,106.6581265,10.798813,3041
2081753897,106.6598869,10.7993244,3042
2081881048,106.6635168,10.7978405,3043
2081881066,106.6635616,10.7917964,3044
2081881127,106.6587687,10.7959446,3045
2081881161,106.664249,10.7972976,3046
2081881226,106.6628737,10.7979599,3047
2081881277,106.6644137,10.7965248,3048
2081881347,106.6586087,10.7967791,3049
2081881435,106.6662026,10.7904705,3050
2081881484,106.6639886,10.7974906,3051
2081881503,106.6629907,10.7918768,3052
2081881511,106.6637842,10.7917394,3053
2081881535,106.6586804,10.7964028,3054
2081892538,106.7098827,10.8012395,3055
2081892542,106.7130845,10.8014305,3056
2081892553,106.7119239,10.8014846,3057
2081907924,106.6669666,10.8003822,3058
2081907928,106.6654524,10.802087,3059
2081907930,106.6679435,10.7999887,3060
2081907936,106.6683971,10.7999657,3061
2081907939,106.6684078,10.8,3062
2081907944,106.6684577,10.7998399,3063
2081907948,106.6669255,10.800335,3064
2082378065,106.6352212,10.8068765,3065
2082378083,106.6353205,10.8068534,3066
2082378094,106.6352908,10.8068631,3067
2082380606,106.65539,10.7950268,3068
2082380630,106.6550202,10.7946516,3069
2082380642,106.6556478,10.7955438,3070
2084678065,106.641227,10.7968057,3071
2091954745,106.6257926,10.8263626,3072
2091954748,106.6227295,10.8311999,3073
2091954752,106.6196842,10.8354511,3074
2091954766,106.6263309,10.8262297,3075
2091954771,106.6345381,10.8083021,3076
2091954778,106.6343419,10.8091392,3077
2091954780,106.6265303,10.8260474,3078
2091954781,106.6225017,10.8310744,3079
2091954788,106.6265884,10.8261451,3080
2091954789,106.6297806,10.8231377,3081
2091954796,106.6266087,10.8264064,3082
2091954798,106.6328984,10.8137406,3083
2091954801,106.6342346,10.8091307,3084
2091954808,106.6346113,10.8080922,3085
2091954812,106.6326949,10.814075,3086
2091954814,106.6245946,10.8282963,3087
2091954816,106.6251862,10.8275972,3088
2091954823,106.6296207,10.8231859,3089
2091954827,106.6284952,10.8243955,3090
2091954828,106.6293593,10.8230635,3091
2091954831,106.6285031,10.8238802,3092
2091954837,106.6251092,10.8275464,3093
2091954856,106.619899,10.8355755,3094
2091954859,106.6300714,10.8218093,3095
2091954868,106.6246772,10.8276892,3096
2091954872,106.6327928,10.8140372,3097
2091954874,106.6249037,10.8274348,3098
2091954875,106.6285785,10.8239608,3099
2091954877,106.6340454,10.8091066,3100
2091954880,106.6226061,10.8311327,3101
2091954882,106.6327923,10.8137018,3102
2091954883,106.6277019,10.8251111,3103
2091954886,106.6259707,10.8263598,3104
2091954891,106.6301687,10.8215524,3105
2091954892,106.6298514,10.8224046,3106
2091954894,106.6164278,10.84059,3107
2091954910,106.6299799,10.8226966,3108
2091954912,106.6295205,10.8230901,3109
2091954937,106.6286802,10.8240563,3110
2091954938,106.6292284,10.8231917,3111
2091954946,106.6166326,10.8408287,3112
2091954950,106.6296889,10.8232557,3113
2091954952,106.6246086,10.8284986,3114
2091954954,106.6259116,10.8267852,3115
2092411169,106.5966344,10.8702617,3116
2092411200,106.6128346,10.8464505,3117
2092411325,106.6149651,10.843027,3118
2092411334,106.5979787,10.8683393,3119
2092411475,106.6150302,10.8428093,3120
2092411535,106.6045252,10.8590069,3121
2092411588,106.5979257,10.8684142,3122
2115199004,106.6680258,10.7944966,3123
2146838303,106.6694049,10.7394377,3124
2146838304,106.6692097,10.7397659,3125
2146838306,106.6688882,10.7410191,3126
2146838308,106.6688585,10.7414307,3127
2146838311,106.6687726,10.743189,3128
2146838312,106.6689939,10.7462671,3129
2146838328,106.7011245,10.7710445,3130
2146838336,106.6743564,10.7962594,3131
2146838337,106.7209613,10.797672,3132
2153158463,106.7097716,10.7274088,3133
2153453219,106.7099956,10.7414548,3134
2154851172,106.7123057,10.7297859,3135
2154851188,106.7122946,10.7302354,3136
2154851280,106.7122498,10.7320511,3137
2154852015,106.699903,10.7406127,3138
2154852023,106.6986771,10.7408183,3139
2154852026,106.697432,10.7410273,3140
2154852108,106.6883191,10.74249,3141
2154852262,106.7041347,10.7434014,3142
2154852271,106.6886989,10.7436054,3143
2154852414,106.700412,10.7450591,3144
2154852419,106.6991597,10.7450569,3145
2154852460,106.704554,10.7465724,3146
2154852582,106.7049163,10.7491527,3147
2154852708,106.7049726,10.7496013,3148
2154852764,106.7051664,10.7507454,3149
2156215257,106.6880005,10.7288508,3150
2156215970,106.6894218,10.7357728,3151
2156217894,106.6926713,10.7513797,3152
2156217910,106.6934497,10.7515411,3153
2157806311,106.7269803,10.7526944,3154
2159584348,106.7317815,10.7044835,3155
2159587406,106.7045144,10.7462775,3156
2159587911,106.7023235,10.7486324,3157
2159588450,106.7021306,10.7517666,3158
2159588451,106.7028463,10.7517715,3159
2159588455,106.704688,10.7517924,3160
2161044375,106.6731127,10.7907044,3161
2161044510,106.6729605,10.790811,3162
2163563622,106.6724437,10.7912062,3163
2164847248,106.6728093,10.7909294,3164
2164847254,106.6722507,10.7913458,3165
2164847262,106.6739225,10.7940149,3166
2191963754,106.6344914,10.8718266,3167
2191963755,106.6342119,10.8719594,3168
2191963757,106.6349484,10.8716748,3169
2191963758,106.6353981,10.8714043,3170
2191963760,106.6358003,10.8710891,3171
2191963761,106.6364066,10.870711,3172
2203582368,106.7300337,10.7897402,3173
2208294617,106.7104507,10.7290226,3174
2208294618,106.7123109,10.7290654,3175
2209413916,106.6995749,10.7287792,3176
2210737283,106.6267287,10.8500675,3177
2210737293,106.6251949,10.8493448,3178
2210755369,106.6257115,10.8536211,3179
2210755719,106.6172752,10.861788,3180
2210758303,106.627062,10.8513947,3181
2210760811,106.6979443,10.7281011,3182
2210761091,106.7085857,10.7282946,3183
2210761092,106.712277,10.7283925,3184
2210761093,106.7081416,10.7282837,3185
2210761094,106.7068136,10.7282561,3186
2210761095,106.7104678,10.7283442,3187
2210777324,106.7198381,10.7317777,3188
2210777326,106.7180543,10.7303713,3189
2210777328,106.7188029,10.7308809,3190
2210777332,106.7192028,10.7311956,3191
2210780935,106.7153476,10.7294379,3192
2210785092,106.7123164,10.7293538,3193
2210789681,106.6997246,10.7289956,3194
2210789685,106.6984998,10.7289549,3195
2210806919,106.7085817,10.7285196,3196
2210811533,106.6310493,10.8512522,3197
2210813253,106.6304685,10.8505077,3198
2210813254,106.6312509,10.8502225,3199
2210845345,106.6301001,10.8504859,3200
2210845346,106.6305511,10.8503771,3201
2210845347,106.6296611,10.8505848,3202
2210845354,106.631284,10.8500778,3203
2210845355,106.6309142,10.850249,3204
2210845356,106.631833,10.8498146,3205
2210845359,106.6286561,10.8507083,3206
2210851893,106.6267236,10.8516946,3207
2210869161,106.6159407,10.8434268,3208
2210872180,106.6148008,10.8436754,3209
2210883962,106.6511715,10.8621176,3210
2210883968,106.6499973,10.8620995,3211
2210887057,106.6577305,10.8618085,3212
2210905050,106.6378401,10.8457017,3213
2210905051,106.6383884,10.8455019,3214
2210912775,106.6628144,10.8353372,3215
2210912782,106.6748788,10.8282358,3216
2210916268,106.6276654,10.8512865,3217
2210916273,106.6279658,10.8512128,3218
2211007482,106.6934207,10.7403902,3219
2211069707,106.6350975,10.847504,3220
2212337418,106.7183782,10.7305569,3221
2212337419,106.720166,10.7322688,3222
2212337420,106.7174106,10.7300274,3223
2212501200,106.6275794,10.8511982,3224
2212551141,106.6506367,10.8621335,3225
2214251893,106.6801257,10.7971997,3226
2214339206,106.6667051,10.8056626,3227
2214355194,106.6685313,10.8077891,3228
2214355209,106.6697355,10.8087125,3229
2217824797,106.7734819,10.8485482,3230
2217824798,106.7758752,10.850882,3231
2217824799,106.7747696,10.8499117,3232
2217824803,106.7729343,10.8488911,3233
2217835603,106.7683704,10.8399922,3234
2217837561,106.7679986,10.8392975,3235
2217837563,106.7704293,10.8435988,3236
2217837564,106.7660704,10.8353644,3237
2217845495,106.769055,10.8408949,3238
2217927983,106.787622,10.8798329,3239
2217927985,106.8007335,10.883142,3240
2217927988,106.8051805,10.875565,3241
2217927992,106.7844341,10.8806052,3242
2217927994,106.8016962,10.8808159,3243
2217927998,106.7856104,10.8801806,3244
2217928001,106.7897624,10.880012,3245
2217928002,106.8048724,10.875922,3246
2217928003,106.7933781,10.8801595,3247
2217928007,106.8041195,10.8762891,3248
2217928011,106.8035442,10.8764604,3249
2217928013,106.8032313,10.8764067,3250
2217928016,106.8045612,10.8761338,3251
2217928018,106.7950507,10.8805963,3252
2217928020,106.795835,10.8808496,3253
2217938326,106.8162399,10.883588,3254
2230261057,106.6980345,10.7868265,3255
2230280818,106.6943139,10.7860131,3256
2230349386,106.6940427,10.7923988,3257
2230368729,106.6987735,10.7892119,3258
2230379123,106.6990217,10.7889838,3259
2230401788,106.6982817,10.7896616,3260
2230424925,106.7009617,10.7909924,3261
2230563433,106.6959352,10.7938959,3262
2230616524,106.6868312,10.7850424,3263
2230618080,106.6869968,10.7852991,3264
2230618976,106.6865622,10.7839524,3265
2230842248,106.6857289,10.7880109,3266
2230844069,106.6872492,10.7856904,3267
2230844806,106.6873589,10.7858866,3268
2230862976,106.6860978,10.7819929,3269
2231006702,106.6931483,10.7945244,3270
2231192590,106.6951575,10.7879641,3271
2231213549,106.6979876,10.7867838,3272
2231246173,106.6965359,10.7926721,3273
2231246984,106.6961576,10.7926985,3274
2233126173,106.6743439,10.7674367,3275
2233126176,106.6742156,10.7675105,3276
2233126178,106.6741613,10.7677402,3277
2233126184,106.6743785,10.7679153,3278
2233152864,106.6993161,10.7926268,3279
2233152866,106.6994492,10.7921176,3280
2233449865,106.683044,10.784944,3281
2233616175,106.6626272,10.7772563,3282
2233642261,106.668767,10.7599732,3283
2233725522,106.6541776,10.7843208,3284
2233730987,106.6538061,10.7856285,3285
2233730990,106.6544818,10.785806,3286
2233731931,106.6533206,10.7873299,3287
2233736946,106.6525598,10.7902449,3288
2233738917,106.6524429,10.7900793,3289
2233738923,106.6523223,10.7902028,3290
2233738925,106.6524827,10.790085,3291
2233747323,106.6530256,10.7924097,3292
2233747331,106.6531335,10.7925798,3293
2233747341,106.6531492,10.7929213,3294
2233747342,106.6529851,10.7930924,3295
2233748926,106.6532226,10.7930696,3296
2233748928,106.6533264,10.7930957,3297
2233748930,106.6536865,10.7933788,3298
2233748932,106.6538226,10.7935427,3299
2233748936,106.6531651,10.7930669,3300
2233748938,106.6535674,10.7932413,3301
2233748940,106.6539776,10.7937142,3302
2233748942,106.6534215,10.7931534,3303
2233756575,106.6543908,10.7940481,3304
2233756579,106.654219,10.793917,3305
2233791271,106.6526603,10.7915915,3306
2233791272,106.6525306,10.791169,3307
2233808761,106.6558764,10.7783982,3308
2233808763,106.6562459,10.7781007,3309
2240979339,106.7190479,10.8628617,3310
2240979351,106.7094081,10.8588551,3311
2240979362,106.6754261,10.8618182,3312
2240979365,106.7196678,10.863147,3313
2240979385,106.67578,10.8618095,3314
2240979391,106.7150626,10.8607907,3315
2240979396,106.7104133,10.8588349,3316
2240979400,106.6712944,10.861785,3317
2240979402,106.6784375,10.8616462,3318
2240979408,106.7169899,10.8618149,3319
2240979411,106.7118142,10.8592236,3320
2240979417,106.7053084,10.8593426,3321
2240985478,106.7257192,10.8662481,3322
2240985479,106.7227673,10.8648149,3323
2240992099,106.723437,10.8658338,3324
2240993963,106.7270665,10.866945,3325
2241038268,106.7238705,10.8653758,3326
2242317798,106.6148154,10.8426751,3327
2242412970,106.6004351,10.7210614,3328
2242412991,106.6010824,10.7237483,3329
2242412997,106.6005768,10.7217767,3330
2244628949,106.605275,10.8060493,3331
2244889426,106.7181296,10.734802,3332
2244906847,106.7200097,10.7318083,3333
2244906848,106.7241597,10.7249999,3334
2244906849,106.7187007,10.7339268,3335
2244906851,106.7231231,10.7267196,3336
2244906856,106.7221668,10.7282357,3337
2244906857,106.7212339,10.7297559,3338
2244906858,106.7291968,10.7168425,3339
2244906860,106.7265424,10.7211858,3340
2244906863,106.727202,10.7201102,3341
2244906866,106.7285203,10.7179378,3342
2244906868,106.7257177,10.7225313,3343
2244906869,106.719948,10.7319117,3344
2244906871,106.7237464,10.7256951,3345
2244906874,106.7200836,10.7316837,3346
2244914061,106.7249535,10.723735,3347
2244914064,106.7194052,10.7327738,3348
2244914065,106.7188652,10.7336536,3349
2246167633,106.6547743,10.7508065,3350
2246634670,106.5973319,10.7045783,3351
2247540971,106.6304424,10.8215436,3352
2247549198,106.6323883,10.8152248,3353
2247549202,106.6318036,10.8170578,3354
2247569946,106.6292522,10.8235301,3355
2247570697,106.6396712,10.8026367,3356
2247590938,106.6220307,10.8478683,3357
2247590948,106.6225901,10.8481287,3358
2251527151,106.6394217,10.820811,3359
2251580175,106.6305981,10.8205173,3360
2251580179,106.6307318,10.8205646,3361
2251580192,106.6308481,10.8201852,3362
2252411666,106.7051341,10.751053,3363
2253480519,106.6999333,10.7330629,3364
2253480543,106.7017497,10.7453356,3365
2253480545,106.7003063,10.7303579,3366
2253484243,106.7003489,10.7300242,3367
2253491882,106.7020413,10.7469589,3368
2253510137,106.7027165,10.7401216,3369
2256735446,106.6953906,10.728806,3370
2262762759,106.6190675,10.8013405,3371
2262762788,106.6220522,10.8052255,3372
2262762793,106.6217152,10.8064422,3373
2269043888,106.6605938,10.83586,3374
2269043890,106.6416811,10.8432758,3375
2269043891,106.6424187,10.842791,3376
2269043892,106.6627889,10.8352529,3377
2269043893,106.6455255,10.8406494,3378
2269043899,106.6452271,10.8408842,3379
2269043906,106.6643811,10.8345662,3380
2269043907,106.6649758,10.8341934,3381
2269043910,106.6467799,10.8396429,3382
2269043913,106.6470299,10.8394248,3383
2269043914,106.6403051,10.8442539,3384
2269043915,106.6634568,10.8350079,3385
2269043916,106.6487261,10.8388514,3386
2269043921,106.6674296,10.8322859,3387
2269043922,106.6662631,10.8331863,3388
2269043923,106.6655556,10.8337477,3389
2269043927,106.6568834,10.8367948,3390
2269044436,106.6620948,10.83555,3391
2269044437,106.6581651,10.8365431,3392
2269044536,106.6491032,10.8388107,3393
2269044537,106.6544376,10.8374889,3394
2269044538,106.6490975,10.8387553,3395
2274972978,106.7653031,10.8340438,3396
2274972979,106.7612101,10.8267729,3397
2274972981,106.7631375,10.8309474,3398
2274972982,106.7646754,10.8336803,3399
2274972983,106.7636119,10.8310841,3400
2274972984,106.7608673,10.826859,3401
2274972985,106.7623681,10.8288156,3402
2274981493,106.7517729,10.7919594,3403
2274992956,106.7646709,10.7601664,3404
2275303157,106.7240549,10.7742939,3405
2275303163,106.7396341,10.7823018,3406
2275303165,106.734801,10.7792064,3407
2275303173,106.7273153,10.7759924,3408
2275303188,106.750914,10.7898888,3409
2275303196,106.7524994,10.7958799,3410
2275303201,106.737837,10.7813796,3411
2275303202,106.7446125,10.7848713,3412
2275303203,106.7497343,10.7878685,3413
2275303208,106.7417533,10.7833905,3414
2275303211,106.7463705,10.7856277,3415
2275303214,106.750991,10.7902351,3416
2275303223,106.7498586,10.7880102,3417
2275303224,106.7378534,10.7807978,3418
2275303234,106.7322207,10.7784791,3419
2275303235,106.7248071,10.7746638,3420
2275327690,106.7528379,10.7978539,3421
2276493875,106.6218498,10.832788,3422
2276493879,106.6211617,10.83315,3423
2276515363,106.6216132,10.8331771,3424
2276515365,106.6206709,10.8339258,3425
2276924414,106.5965771,10.6968192,3426
2276924415,106.5964858,10.6967335,3427
2276924416,106.5966974,10.6969375,3428
2276924417,106.5967859,10.697007,3429
2276933072,106.5931618,10.7854316,3430
2276933075,106.5934583,10.785662,3431
2276965741,106.7157751,10.7294972,3432
2280551548,106.6771712,10.831038,3433
2288699451,106.658551,10.798135,3434
2288699452,106.6582253,10.7978298,3435
2288699454,106.6563732,10.7960164,3436
2288699455,106.659859,10.7993983,3437
2288699456,106.6603727,10.7998793,3438
2288699457,106.6602246,10.7997462,3439
2288699459,106.6594576,10.799014,3440
2288699460,106.6564857,10.7961264,3441
2288699461,106.6583513,10.797945,3442
2288699462,106.657556,10.7971942,3443
2288699463,106.659738,10.799284,3444
2288700625,106.6609123,10.7997915,3445
2289920280,106.685725,10.7554608,3446
2289920282,106.6872483,10.7523244,3447
2289920290,106.6855245,10.7557502,3448
2289920294,106.6860421,10.7550977,3449
2289923628,106.6844552,10.7584635,3450
2289923629,106.6834114,10.761211,3451
2289923631,106.6834818,10.7610338,3452
2289923632,106.684412,10.7585707,3453
2289923634,106.6845373,10.7579413,3454
2289923635,106.6842323,10.7590287,3455
2289923637,106.684343,10.7587354,3456
2289923638,106.6846466,10.7579811,3457
2289929124,106.6676674,10.7679253,3458
2289929129,106.668235,10.7680333,3459
2289929132,106.6681818,10.7679188,3460
2289930265,106.6541332,10.7844735,3461
2289948703,106.6171515,10.8400796,3462
2289952382,106.6674578,10.7983381,3463
2289957978,106.6717593,10.7938991,3464
2289957979,106.6724314,10.79358,3465
2290050435,106.6948353,10.7672259,3466
2290177707,106.6780911,10.7939979,3467
2290177708,106.6780428,10.7939874,3468
2290177717,106.6775012,10.7944978,3469
2291062340,106.6839488,10.7942586,3470
2293477503,106.6692205,10.8001121,3471
2293477504,106.6702279,10.7999459,3472
2293477505,106.6729736,10.7997884,3473
2293477506,106.6749197,10.7996157,3474
2293477507,106.6718332,10.7998892,3475
2293477509,106.6800121,10.7992149,3476
2293477510,106.6702353,10.8000314,3477
2293477511,106.680083,10.7991228,3478
2293477514,106.6784691,10.7993219,3479
2293477515,106.671829,10.7997993,3480
2293477517,106.676254,10.795246,3481
2293477518,106.6679999,10.800209,3482
2293477520,106.6768559,10.7994773,3483
2293477522,106.668555,10.8001672,3484
2293477523,106.6775658,10.7994152,3485
2293477524,106.6692205,10.7993872,3486
2293477528,106.6691607,10.7992849,3487
2293477529,106.6760982,10.7995229,3488
2294255311,106.5790414,10.6927098,3489
2295463760,106.6133232,10.8409376,3490
2297724075,106.7109826,10.8012428,3491
2297724076,106.7113554,10.8014756,3492
2297724077,106.7109333,10.8015309,3493
2297729154,106.702422,10.7502891,3494
2297729159,106.7024382,10.7492889,3495
2297729163,106.7020223,10.7547107,3496
2297729164,106.7019835,10.754992,3497
2297730488,106.699884,10.7405192,3498
2297730489,106.6960865,10.7411649,3499
2297730492,106.6921776,10.7396045,3500
2297730494,106.6921076,10.7396684,3501
2297730497,106.6909482,10.7392345,3502
2297761605,106.7047704,10.7976019,3503
2297761609,106.7049748,10.7978124,3504
2297774611,106.6969229,10.789758,3505
2297781943,106.7033375,10.7888016,3506
2297783342,106.7024968,10.7895799,3507
2297783345,106.7029041,10.7892029,3508
2299409156,106.654447,10.783672,3509
2299409157,106.6528317,10.7893421,3510
2299409158,106.6559639,10.7778843,3511
2299409160,106.653887,10.7856396,3512
2299409166,106.6530248,10.7883667,3513
2299409167,106.655118,10.7813307,3514
2299409171,106.6542174,10.7844803,3515
2299409174,106.6557966,10.7779402,3516
2299409176,106.6543543,10.7840001,3517
2299409179,106.6560333,10.7781836,3518
2299409182,106.6560695,10.7876268,3519
2299409186,106.655911,10.7779274,3520
2299409187,106.6540484,10.7850732,3521
2299416638,106.651613,10.786231,3522
2299419525,106.6542561,10.7843388,3523
2300346900,106.6879234,10.7794204,3524
2300355924,106.6725026,10.79555,3525
2300357783,106.6703227,10.7927793,3526
2300360520,106.6827779,10.7851323,3527
2300361543,106.6832444,10.7807155,3528
2300361544,106.6827383,10.7807164,3529
2300363358,106.6741308,10.7575734,3530
2300363363,106.6739746,10.7575532,3531
2300363368,106.6739659,10.7574552,3532
2300363370,106.6740399,10.7573959,3533
2301023479,106.716972,10.7289172,3534
2301081967,106.7122757,10.7279406,3535
2301127557,106.7119516,10.7293476,3536
2302035095,106.7068349,10.739372,3537
2302073717,106.6617282,10.7577729,3538
2302073718,106.6576503,10.7719918,3539
2302073719,106.662043,10.7566401,3540
2302073721,106.6585721,10.7690214,3541
2302073722,106.6575201,10.7724573,3542
2302073724,106.6605326,10.762034,3543
2302073725,106.6581904,10.7703982,3544
2302073726,106.6607944,10.7610993,3545
2302073729,106.6602792,10.7629391,3546
2302073732,106.6610385,10.7602291,3547
2302073734,106.6622461,10.7555646,3548
2302073735,106.6620809,10.7565047,3549
2302073736,106.6623394,10.7555817,3550
2302073740,106.6587919,10.767952,3551
2302073741,106.6577374,10.7720157,3552
2302073743,106.6600323,10.7638205,3553
2302073746,106.656462,10.7765701,3554
2302073747,106.661546,10.7584256,3555
2302073750,106.6618976,10.7571594,3556
2302073751,106.6613035,10.7592812,3557
2302074153,106.6601118,10.7635368,3558
2302074154,106.6608466,10.7642528,3559
2302085844,106.7280056,10.7527602,3560
2302085848,106.7227968,10.7534358,3561
2302085851,106.7247169,10.7519605,3562
2302085856,106.7282216,10.7525133,3563
2302085871,106.7279995,10.7526316,3564
2303342946,106.7037515,10.7410217,3565
2304482392,106.7084726,10.7391251,3566
2304882867,106.7053415,10.739685,3567
2304882869,106.7035805,10.7399476,3568
2304882872,106.7079638,10.7392893,3569
2304882876,106.7045582,10.7398105,3570
2305155089,106.7009796,10.7404303,3571
2305155091,106.7008654,10.7403438,3572
2305155096,106.7009588,10.7403264,3573
2305201711,106.7004904,10.7610014,3574
2305201712,106.7004391,10.7610792,3575
2309304489,106.6949897,10.7407629,3576
2309304493,106.694295,10.7405598,3577
2309763574,106.6535882,10.7576841,3578
2309763576,106.65527,10.7528203,3579
2310758884,106.6960034,10.7405536,3580
2310758898,106.6959579,10.741131,3581
2310758901,106.6959518,10.7412259,3582
2310779744,106.6960473,10.7400311,3583
2310779748,106.6961929,10.7400283,3584
2310779751,106.6961154,10.7400256,3585
2314025626,106.7001892,10.7517288,3586
2321473660,106.6783783,10.8059221,3587
2322645130,106.7241939,10.7523982,3588
2322648483,106.6687582,10.7996643,3589
2325187754,106.6435889,10.7857746,3590
2325193861,106.6496206,10.7822136,3591
2325193863,106.6496702,10.7821705,3592
2325193864,106.6497547,10.7821504,3593
2325309364,106.6653693,10.8615229,3594
2325309365,106.6642282,10.8615207,3595
2325318725,106.6713827,10.8620076,3596
2325318740,106.671317,10.8619668,3597
2325327090,106.6797617,10.8615599,3598
2325332292,106.6804223,10.8615255,3599
2326562001,106.732763,10.8713286,3600
2326566436,106.7454594,10.8636069,3601
2326571648,106.7548858,10.8508701,3602
2326571664,106.7511033,10.8529635,3603
2329056769,106.7322736,10.7387671,3604
2332679548,106.6959475,10.7931807,3605
2332680419,106.6933415,10.7945693,3606
2332690810,106.6643242,10.7910734,3607
2332690848,106.6619368,10.7913851,3608
2332690858,106.6638777,10.7912608,3609
2332691252,106.6676524,10.7919587,3610
2332691253,106.6668062,10.7908982,3611
2332692768,106.6904742,10.7960995,3612
2332788971,106.7549877,10.8510625,3613
2332788972,106.7547163,10.8510377,3614
2332788978,106.7550306,10.851171,3615
2333136101,106.7619488,10.8504679,3616
2333139495,106.7675267,10.8500886,3617
2338830274,106.7003902,10.8879562,3618
2338830289,106.7006142,10.8882508,3619
2338831829,106.7233611,10.8660953,3620
2338937904,106.7348345,10.7243528,3621
2338945024,106.7351762,10.7236913,3622
2340037589,106.6665397,10.7858855,3623
2340047389,106.6662434,10.7860387,3624
2340079030,106.6932002,10.845755,3625
2340079035,106.6954314,10.8400606,3626
2340079036,106.6944009,10.8420021,3627
2340079039,106.688522,10.8580682,3628
2340079041,106.6939186,10.8429579,3629
2340079042,106.6978172,10.837645,3630
2340079044,106.6963755,10.838754,3631
2340081982,106.7002701,10.8371997,3632
2340081985,106.7001735,10.8368731,3633
2340081987,106.6958324,10.8332877,3634
2340081991,106.6954434,10.8328267,3635
2340081995,106.6949807,10.8321258,3636
2340081996,106.6998677,10.8355401,3637
2340081998,106.6929691,10.830835,3638
2340082002,106.7009889,10.8384273,3639
2340083147,106.6991167,10.839597,3640
2340083150,106.6965847,10.8426976,3641
2340083154,106.696949,10.8491648,3642
2340083155,106.6964828,10.8430373,3643
2340083156,106.6967993,10.8423341,3644
2340083158,106.6980031,10.851346,3645
2340083159,106.6977858,10.8510167,3646
2340083164,106.6973808,10.8416439,3647
2340083165,106.6972815,10.8498392,3648
2340083166,106.6962435,10.8476237,3649
2340083168,106.6996423,10.8391657,3650
2340083169,106.6993447,10.8393783,3651
2340083729,106.6957184,10.8353214,3652
2340083731,106.6932266,10.8334431,3653
2340083733,106.6949217,10.834618,3654
2340083734,106.6942834,10.8344283,3655
2340083738,106.6965847,10.8358193,3656
2340083739,106.6974698,10.8365885,3657
2340083741,106.6971963,10.8363356,3658
2340083742,106.6927974,10.8323472,3659
2340083744,106.69578,10.835382,3660
2340083748,106.6976147,10.8368204,3661
2340083750,106.6940232,10.8342734,3662
2340083751,106.6933822,10.8336907,3663
2340083752,106.6936391,10.8339304,3664
2340167847,106.735369,10.7233126,3665
2341633617,106.689796,10.7781607,3666
2342160911,106.7371122,10.7809996,3667
2343979706,106.6887944,10.8258154,3668
2344021188,106.7245948,10.7337185,3669
2344160822,106.7303132,10.7375548,3670
2345118594,106.729495,10.729784,3671
2345124853,106.7221401,10.7341285,3672
2345124857,106.7223588,10.7340385,3673
2346953828,106.7312623,10.713383,3674
2348738984,106.7141102,10.7285295,3675
2348761055,106.7012566,10.756068,3676
2350291039,106.712272,10.7311497,3677
2350355501,106.6153141,10.7754884,3678
2350400666,106.7117165,10.8012907,3679
2350400672,106.7117144,10.8015962,3680
2350409354,106.6895522,10.738675,3681
2350409356,106.6894892,10.7386741,3682
2350410853,106.6905312,10.7391094,3683
2350411191,106.7104479,10.7283454,3684
2350480204,106.6311219,10.754722,3685
2350584957,106.7151576,10.7285444,3686
2350619094,106.7173896,10.7299035,3687
2350717906,106.7182033,10.7357768,3688
2351177722,106.6933214,10.8029879,3689
2351177725,106.6805184,10.7993095,3690
2351177729,106.6896835,10.8034623,3691
2351177730,106.6830292,10.8017564,3692
2351177737,106.6873811,10.8037606,3693
2351177738,106.6809505,10.7997527,3694
