id,name,type,tags.surface_concrete,tags.surface_dirt,tags.surface_paved,tags.surface_unpaved,tags.bridge_yes,tags.oneway_no,tags.oneway_yes,tags.lanes,tags.layer,max_velocity,tags.minspeed,level
1465,Lý Thường Kiệt,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1466,Cầu Phú An,tertiary,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,1,60.0,,4
1467,Lê Minh Xuân,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1468,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1469,Nghĩa Phát,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1470,Hòa Hảo,secondary_link,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1471,Nguyễn Tri Phương,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1472,Lê Hồng Phong,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1473,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1474,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1475,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1476,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1477,Lê Quang Sung,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1478,Lũy Bán Bích,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1479,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1480,Nguyễn Trãi,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1481,Cống Quỳnh,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1482,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1483,,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1484,Phạm Hồng Thái,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1485,,tertiary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,4
1486,Cầu vượt Ngã Sáu Gò Vấp,primary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,2
1487,Nguyễn Cơ Thạch,primary,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6,1,60.0,,2
1488,Nguyễn Cơ Thạch,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1489,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1490,Cầu vượt Hàng Xanh,trunk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,5,50.0,,1
1491,Cầu vượt Hàng Xanh,trunk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,5,50.0,,1
1492,Cầu vượt Ngã tư Hàng Xanh,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1493,Cầu vượt Ngã tư Hàng Xanh,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1494,Cầu vượt Ngã tư Hàng Xanh,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1495,cầu vượt vào sân bay,tertiary,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,1,60.0,,4
1496,Đi ga trong nước,tertiary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,4
1497,Đi ga quốc tế,tertiary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,30.0,,4
1498,Gò Dưa,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1499,Cầu vượt Ngã tư Gò Dưa,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,30.0,,3
1500,Gò Dưa,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1501,Bạch Đằng,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1502,Phú Hữu,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1503,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1504,Trường Chinh,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1505,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,50.0,,2
1506,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1507,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,50.0,,2
1508,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1509,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1510,Bắc Hải,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1511,Trần Hưng Ðạo,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1512,Cầu Số 2,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1513,Phạm Văn Hai,tertiary,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1514,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1515,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1516,Hem 3m,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1517,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1518,Nguyễn Oanh,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1519,,primary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,2
1520,,tertiary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1521,Cách Mạng Tháng Tám,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1522,,tertiary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1523,Tân Sơn,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1524,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1525,Đường Song Hành Xa lộ Hà Nội,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1526,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1527,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1528,Lê Văn Tách,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1529,Cầu vượt Ngã tư Gò Mây,trunk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,1
1530,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1531,,tertiary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1532,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1533,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1534,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1535,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1536,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1537,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1538,Bờ Bao Tân Thắng,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1539,Lãnh Binh Thăng,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1540,Trần Văn Giàu,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1541,Hồng Bàng,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0,50.0,,2
1542,Kênh 10,primary_link,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1543,Kinh Dương Vương,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1544,Kinh Dương Vương,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1545,cầu vượt,tertiary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,4
1546,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,30.0,,4
1547,Minh Phụng,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1548,Minh Phụng,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1549,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1550,,tertiary_link,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1551,Hẻm 322 Hòa Hưng,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1552,Hàn Hải Nguyên,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1553,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1554,Phạm Hùng,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1555,Nguyễn Văn Lượng,unclassified,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,50.0,,4
1556,Nguyễn Văn Lượng,unclassified,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,50.0,,4
1557,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1558,Nguyễn Lương Bằng nối dài,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1559,D2,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,40.0,,3
1560,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1561,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1562,Đinh Tiên Hoàng,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0,50.0,,2
1563,Trần Quốc Toản,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1564,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1565,Trần Não,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1566,Trần Não,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1567,Bạch Đằng,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1568,Ngã tư An Sương,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1569,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1570,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1571,,tertiary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1572,,trunk_link,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,3
1573,Lê Văn Chí,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1574,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1575,Nguyễn Văn Bá,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1576,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1577,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1578,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1579,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1580,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1581,Xa lộ Hà Nội,trunk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,80.0,,1
1582,Xa lộ Hà Nội,trunk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,80.0,,1
1583,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1584,Trường Sơn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1585,Trường Sơn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1586,Trường Sơn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1587,,secondary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1588,Trần Quốc Hoàn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1589,Trường Sơn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1590,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1591,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1592,Phạm Văn Bạch,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1593,Trường Chinh,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,60.0,,3
1594,Trường Chinh,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,80.0,,2
1595,Trường Chinh,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,80.0,,2
1596,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1597,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1598,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1599,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1600,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1601,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1602,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1603,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1604,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1605,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1606,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1607,3 Tháng 2,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1608,,secondary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1609,,primary_link,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,3
1610,,primary_link,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,3
1611,Đường D4,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1612,Dương Bá Trạc,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1613,Lê Duẩn,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1614,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1615,Nguyễn Thái Sơn,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1616,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1617,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1618,Trường Chinh,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1619,Xuân Hồng,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1620,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1621,,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1622,Phạm Văn Đồng,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,60.0,,2
1623,Phạm Văn Đồng,primary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,60.0,,2
1624,Phạm Văn Đồng,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,40.0,,3
1625,Nguyễn Xí,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1626,Phạm Văn Đồng,secondary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,40.0,,3
1627,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1628,Quốc lộ 1K,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1629,Quốc lộ 1K,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1630,,primary_link,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1631,Quốc lộ 1K,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1632,Vườn Lài,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1633,Hầm chui An Sương - N1,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1634,Nguyễn Thị Định,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1635,Hầm chui Mỹ Thủy,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,-1,50.0,,3
1636,Nguyễn Thị Định,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1637,Vòng xoay Mỹ Thủy,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1638,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1639,Nguyễn Thị Định,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1640,Lê Hồng Phong,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1641,Lê Hồng Phong,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1642,Lê Hồng Phong,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1643,Lê Hồng Phong,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1644,Nguyễn Chí Thanh,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1645,Nguyễn Chí Thanh,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1646,Nguyễn Thị Định,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1647,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1648,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,motorway,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,80.0,,1
1649,,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1650,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1651,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1652,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1653,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1654,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1655,Hẻm 574 Kinh Dương Vương,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1656,Nguyễn Trọng Tuyển,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1657,Phạm Văn Hai,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1658,Nguyễn Bỉnh Khiêm,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1659,Phan Văn Hớn,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1660,Quang Trung,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,2
1661,Lê Văn Thọ,secondary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,3
1662,Hương Lộ 2,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1663,Vũ Huy Tấn,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1664,Phạm Văn Bạch,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1665,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1666,Phan Văn Trị,tertiary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,4
1667,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1668,,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1669,Nguyễn Kiệm,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1670,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1671,Đường dẫn ga Quốc nội,secondary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,10.0,,3
1672,Hai Bà Trưng,primary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,2
1673,Nơ Trang Long,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1674,,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1675,Lý Chính Thắng,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1676,Đường Liên Ấp 6-2,tertiary,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,1,60.0,,4
1677,,trunk_link,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,3
1678,Hồng Hà,secondary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1679,Võ Chí Công,secondary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,40.0,,3
1680,Trường Sơn,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1681,Hồng Hà,secondary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1682,Bạch Đằng,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1683,,unclassified,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,50.0,,4
1684,Trần Não,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1685,Trần Não,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1686,,primary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1687,Xa Lộ Hà Nội,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1688,Tây Thạnh,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1689,Tây Thạnh,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1690,Tây Thạnh,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1691,Nguyễn Hoàng,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1692,,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1693,,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1694,,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1695,,trunk,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,1
1696,,trunk,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,1
1697,,tertiary_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1698,Trường Sa,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1699,Trường Sa,trunk_link,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1700,,secondary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,60.0,,3
1701,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,60.0,,3
1702,Phạm Văn Đồng,primary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,40.0,,2
1703,Phạm Văn Đồng,primary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,40.0,,2
1704,Phạm Văn Đồng,primary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,40.0,,2
1705,,secondary,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,1,50.0,,3
1706,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1707,Đường số 5,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1708,Phan Văn Trị,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1709,Phan Văn Trị,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1710,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1711,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,3
1712,,secondary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,60.0,,3
1713,Cầu Băng Ky,tertiary,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,1,60.0,,4
1714,THOI TAM THÔN 5,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1715,THOI TAM THÔN 5,unclassified,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,60.0,,4
1716,Phan Văn Đối,tertiary,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,0,60.0,,4
1717,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1718,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1719,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
1720,,tertiary,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2,0,50.0,,4
