type,id,tags.highway,tags.traffic_signals,tags.junction,tags.name,tags.note,tags.addr:street,tags.addr:housenumber,tags.name:vi,tags.access,nodes,tags.addr:city,tags.addr:district,tags.name:en,tags.ref,tags.addr:subdistrict,tags.service,tags.oneway,tags.old_name,tags.surface,tags.name:zh,tags.maxspeed,tags.foot,tags.bicycle,tags.layer,tags.bridge_name,tags.bridge_name:en,tags.bridge,tags.motorcar,tags.motorcycle:oneway,tags.bicycle:oneway,tags.horse,tags.lanes,tags.motorroad,tags.construction,tags.int_ref,tags.alt_name,tags.amenity,tags.crossing,tags.oneway:bicycle,tags.oneway:motorcar,tags.oneway:motorcycle,tags.motorcycle,tags.cycleway,tags.bridge:name,tags.bridge:name:en,tags.int_name,tags.lit,tags.motor_vehicle,tags.car,tags.hgv,tags.area,tags.source,tags.name:de,tags.bus,tags.ski,tags.snowmobile,tags.wheelchair,tags.religion,tags.sidewalk,tags.motorcar:backward,tags.old_name:vi,tags.old_name:fr,tags.name:vi-hani,tags.old_name:zh,tags.addr:province,tags.old_name:en,tags.addr:postcode,tags.width,tags.description,tags.source:maxspeed,tags.tunnel,tags.proposed,tags.level,tags.bicycle:forward,tags.ele,tags.addr:street:name,tags.maxheight,tags.stop,tags.minspeed,tags.maxweight,tags.name:ja,tags.name:th,tags.fixme,tags.lay,tags.information,tags.covered,tags.motorcar:forward,tags.footway
way,606521510,primary,,,Phạm Văn Đồng,,,,,,"[3349899384, 5750476163, 3349899383, 3349899379, 3349899377, 4447240208, 3349899376, 5750476274, 3726299021]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,606547879,primary,,,,,,,,,"[5750623149, 5750623150, 5750623151, 5750623152, 5750623153, 5750623154, 5752825422, 5750623155, 5750623156, 5750623157, 3349899387]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,607580149,residential,,,,,,,,,"[5757827524, 5757827523, 5757827522, 5757827521, 2686666272, 3349899906]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608799684,primary_link,,,,,,,,,"[3349899979, 5767184403, 5767184402, 5767184401, 5767184397, 5767184394, 5767184395]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,609099244,residential,,,An Hội,,,,,,"[5769540846, 5769540847, 5769540848, 5769540850, 5769540849, 4423139319, 5894008709, 3342343879]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,624171549,service,,,Hẻm 1244 Lê Đức Thọ,,,,,,"[5769540804, 5894559490, 5894559489, 3342343900, 3342343848, 3342343836, 3342343816]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,624226029,service,,,Hẻm 1074 Lê Đức Thọ,,,,,,"[3342343727, 5894559876, 5894559875, 5894559860]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,148351286,tertiary,,,,,,,,,"[3632311804, 3632311810, 3632311798, 3632311817, 3632311806, 3632311797, 3632311805, 3632311814, 3632311812, 3632311815, 3632311813, 3632310799, 4883203989, 1614594562, 1614594554, 5767093894, 1614594360, 5767063653, 1614594702, 5767093872, 1614594715, 1614594757, 1614594535, 5767063698, 5767059032, 1614594485, 5767093895, 5767063689, 5767093898, 5767093909, 1614594399, 5767063657, 5767059041, 1614594369, 5767059012, 5767063672, 5767094132, 5767059040, 3648411618, 3648411738, 1614594550, 1614594547, 5769387035, 5769387014, 5769387005, 5769387018, 5769387458, 5769387008, 1614594364, 5769387492, 5769387513, 5769387462, 5769387465, 1614594427, 1614594441, 3648411598, 3648411725, 3648411619, 1614594606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,211077821,trunk_link,,,Cầu vượt Quang Trung,,,,,,"[3636147083, 3636147078, 3636147069, 2210760895]",,,,,,,yes,,,,,,,2,,,yes,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,211428444,tertiary,,,Số 18,,,,,,"[5468638845, 5468638846, 5737781400, 4943408397, 5737781337, 2214439691, 2394608717, 5737781378, 5737781375, 5737781366, 5738534984, 3382829566, 3382829567, 3382829575, 2214439686, 5092219880, 4943402283, 4943402284]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,213428105,residential,,,Hẻm 35 Vũ Huy Tấn,,,,,,"[3415439423, 3415439420, 2231265588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,255873640,trunk,,roundabout,Vòng xoay Nguyễn Duy Trinh,,,,,,"[2443918699, 3632301752, 5963060381, 3632301753, 2615886750, 3632301749, 3632301751, 5963060382, 2615886739, 3632301754, 5963060383, 2443918696, 3632301755, 2615886740, 3632301759, 3632301757, 3632301758, 2615886742, 5963818538, 5963818539, 2615886743, 3632301750, 2443918699]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,260629985,tertiary,,,Quốc lộ 1,,,,,,"[5772687776, 1958801663, 1958801672, 3371932986, 5468493452, 3334343878]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,283066026,secondary,,,Nguyễn Ảnh Thủ,,,,,,"[366456166, 366383738, 5748776053, 366404164, 2869803758, 5750784161, 2869803752, 2869803746, 2869803747, 2869800815, 2869803735, 5750784220, 366463282, 366474757, 5750784206, 366458364, 5750784136, 366383597, 5750784196, 366470257, 3220145687, 366404312, 366372100, 5750784140, 366443411, 366420056, 2869798691, 5752848953, 366452351, 5752827275, 366449989, 5752827232, 5752849337, 5752848933, 5752848996, 366387590, 5752849002, 366425152, 366439931, 3220145954, 366431993, 5753414851, 5753415440, 366418610, 5753414875, 5753414871, 366426916, 366469173, 5753415435, 366417694, 3220146039, 3220146044, 5755254626, 3376112279]",,,Nguyen Anh Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,292021990,residential,,,,,,,,,"[2955347974, 3371908046]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,328168532,primary,,,Phạm Văn Đồng,,,,,,"[3349900029, 3349900028, 3349900025, 3349900023, 3349900021, 3349900019, 3349900017, 3349900015, 5767128972, 3349900013, 3349900011, 3349900009, 3349900007, 3349900005, 3349900003, 3349900001, 3349899999, 3349899997, 3349899993, 5767184419, 3349899990]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,328180407,service,,,,,,,,,"[5772165198, 5772165199, 3349969400, 3349969401, 3349969402, 3349969403, 4519460872, 3349899985]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,328183417,residential,,,Chiến Khu,,,,,,"[3349994107, 5764786676, 5764786247, 3349994093, 5764786674, 5764786210, 4971636102, 5655390823, 5764786216, 5655390825, 5655390827, 5655390828, 3349992371]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330239278,primary,,,Phạm Văn Đồng,,,,,,"[3349899985, 3349899987, 3349899992, 5767269896, 3349899996, 5767128968, 3349899998, 5767269891, 3349900000, 3349900002, 3349900004, 3349900006, 3349900008, 5767269794, 3349900010, 3349900012, 3349900014, 3349900016, 5767269788, 3349900018, 3349900020, 5767269819, 3349900022, 3349900024, 3349900027, 3371937700, 3349900030, 5767269542, 3349900031, 3371908046]",,,,,,,yes,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330239280,primary_link,,,,,,,,,"[3371932986, 3371932990, 3371932992, 3371934695, 3371934697, 3371934700, 5468478167]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330239282,residential,,,,,,,,,"[3371908046, 5468493453, 5767269886, 5468493454, 5468493455, 5468493457]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330239571,residential,,,,,,,,,"[3371937700, 3371937699, 5767269733, 3371937698, 3371937697, 5767269702, 3371937696, 3371937695, 3371937694, 3371937693, 3371935592, 3371935591, 3371935589]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330374316,service,,,,,,,,,"[3373356743, 3373356736, 3373356732, 2899065635, 3373356731]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,330921769,service,,,,,,,,,"[3379561305, 3379561294, 3379561278, 3379561260, 3379561222, 3379561207]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331167462,service,,,,,,,,,"[3382293732, 3382293742, 3382293751, 5044255789, 3382293755, 3382293764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331230392,residential,,,,,,,,,"[3382829560, 5737827291, 5737827290, 3382829582, 3382829569, 3382829561, 3382829574, 3382829576, 3382829562]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331230410,residential,,,,,,,,,"[3382829581, 3382829583, 3382829570]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,331230414,residential,,,Hẻm 99 Phạm Đăng Giảng,,,,,,"[3382829584, 3382829585, 3382831122, 3382829586]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,334449339,residential,,,,,,,,,"[3415439421, 3415439419, 3415439422, 3415439424, 3415439420]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,338169575,service,,,Hẻm 429 Nguyễn Kiệm,,,,,,"[3452350835, 3452350836, 3452350837, 3452350838, 3452350839]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339098155,residential,,,Nguyễn Thời Trung,,,,,,"[3462850856, 3462850857, 5813971190, 5813971192, 3462850858]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339100242,service,,,,,,,,,"[3462872350, 3462872351, 4995162749, 3462872352]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339106343,service,,,,,,,,,"[411920863, 3462932131, 411924339, 4462393611, 411921413]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339106368,service,,,Hẻm 185 đường 3/2,,,,,,"[3462940800, 3462940801, 3462940802, 5059499326, 5059499327, 5059499329, 5059499330]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339106369,service,,,Hẻm 199 đường 3/2,,,,,,"[3462940803, 3462940805, 4646769631, 4646769630, 4646769629, 698217128, 5059499322, 5059499323]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339106370,service,,,Hẻm 482 Điện Biên Phủ,,,,,,"[3462940809, 5059499370, 5059499358, 3462940810, 3462940811, 5059499366, 3462940812, 3462940813]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339315416,motorway,,,Cao tốc TP. Hồ Chí Minh - Long Thành - Dầu Giây,,,,,,"[3403562459, 5963137802]",,,,,,,yes,,,,80,,,1,,,yes,,,,,,,motorway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,339357646,motorway_link,,,,,,,,,"[3465462163, 3465462162, 4646135800]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,358035432,tertiary,,,Trần Văn Giàu,,,,,,"[2613094722, 5802898262, 3081156049, 5802898257, 5802897326, 3630715337, 3630715343, 3630715347, 2613094719, 3630715331, 4560085066, 2386053883, 2386053880, 2386053886, 2386053891, 366433916, 2386053894]",,,,10B,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,404528385,residential,,,,,,,,,"[3371908046, 5767269540, 5767269668, 3371937701, 2955347975, 5767269810, 2955347987, 2955347976]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,470506014,service,,,Hẻm 195 đường 3/2,,,,,,"[4646769630, 3462940806, 3462940804]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,508741147,tertiary,,,Trần Văn Giàu,,,,,,"[5805831944, 3630717351, 3630717353, 5795013794, 3630717355, 5805831949, 3630717358, 3630717354, 3630717356, 2613094720, 4974882230, 5805832554, 5795013790, 3630715348, 5802898261, 4563996123, 2613094722]",,,,10B,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,518720109,service,,,Hẻm 153 Cao Thắng,,,,,,"[3462940808, 5059499393, 5059499377]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,568398674,residential,,,,,,,,,"[5468493457, 3371932975, 3371932977, 3371932979, 3371932981, 3371932983, 3371932984, 3371932982, 3371932978, 3371932971, 3371932972]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604172960,trunk_link,,,Cầu vượt Quang Trung,,,,,,"[2210737299, 3636147083]",,,,,,,,,,,,,,2,,,yes,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,604172962,trunk_link,,,,,,,,,"[5733511273, 5733511274, 3636147083]",,,,,,,yes,,,,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608494261,unclassified,,,,,,,,,"[3632310798, 5764911878]",,,,,,,,,,,,,,1,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,608494262,unclassified,,,,,,,,,"[3632311948, 5764814412, 5764814413, 3632310739, 3632310781, 3632310771, 3632310742, 3632310725, 3632310796, 3632310844, 3632310806, 3632310821, 3632310842, 3632310826, 3632310693, 3632310718, 3632310798]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,613229930,residential,,,,,,,,,"[5802946812, 5802946811, 5802946810, 5802946809, 5802946808, 3630715337]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,631423406,motorway,,,Nhánh B1,,,,,,"[5963104795, 5963144335, 3465462163, 5963104806, 3275610389]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,631536967,tertiary,,,,,,,,,"[2615886743, 5963818546, 5963818547, 5963818545, 5740089768, 5963818548, 5963818549, 3632301752]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,32578443,service,,,Hẻm 662 Phan Văn Trị,,,,,,"[366397766, 5886313829, 5886313831, 3640162975, 3640162988]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,150609403,service,,,Hẻm 535 Phạm Văn Đồng,,,,,,"[3641972797, 5742463941, 5742463977, 5742463945, 737167545]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,154140524,service,,,Hẻm 38 Thích Quảng Đức,,,,,,"[3654067005, 1667250198]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,172547865,residential,,,,,,,,,"[3647266742, 5772238050, 3647266752, 5735276608]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,267371262,tertiary,,,Tây Thạnh,,,,,,"[5719489517, 3156007495, 5719489535, 3655114320, 3655114321, 3655114324, 3655114323, 3655114318, 5719489441, 3271827669, 5719489446, 3655114530, 3655114317, 3655114529, 3655114528, 3655114526, 3655114322]",,,Tay Thanh,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,299949616,service,,,,,,,,,"[3638271146, 3040298354, 3040298338]",,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,299949617,service,,,,,,,,,"[3040298352, 3638271144]",,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,311378706,tertiary,,,Phan Văn Trị,,,,,,"[4448584537, 3642386254, 5738447125, 5738447126, 4631562535, 5719317999]",,,,,,,yes,,,,,,,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359006887,primary_link,,,,,,,,,"[3638268558, 3638268555]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359007396,tertiary,,,Tân Sơn,,,,,,"[3638271150, 3638271147, 3638271146, 3638271144, 5750646237, 3638271145, 5717004826, 5724654566]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359007397,service,,,,,,,,,"[3638271144, 3040291127, 3040291124]",,,,,,parking_aisle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359008780,service,,,Hẻm 665 Tân Sơn,,,,,,"[2251554506, 3638282774, 3638282775]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359015310,residential,,,Hẻm 122 Phạm Văn Bạch,,,,,,"[3638313075, 3640164174, 3638313087]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359261273,residential,,,Hẻm 178 Phạm Văn Bạch,,,,,,"[3640164171, 3640164173, 3640164172]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359262463,tertiary,,,Tân Sơn,,,,,,"[3640176500, 4956194589, 4957752163, 3640176497, 4957752154, 5158407742, 4957752164, 5158407744, 4957752172, 3640176505, 4957752173, 4957752180, 5748192739, 4932465928, 4932465929, 5748192620, 3640176496, 4932465986, 3674448723, 4932465981, 4932465993, 4932465985, 4932465984, 4932465983, 4932465992]",,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359263749,unclassified,,,,,,,,,"[3640176497, 5158407753, 5719098205, 4956194618, 4956194922, 3640170977, 3640170968, 3640170969, 4956194979, 4956194983, 3640170986, 4956194990, 4956194993, 4956194997, 3640170982, 3640170978, 4956195012, 4956195014, 3640170992, 5719111826, 3640170970, 4788294834]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359264432,service,,,Hẻm 525 Quang Trung,,,,,,"[3640190412, 3640162979, 3640190399]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359264500,service,,,Hẻm 128 Quang Trung,,,,,,"[3640176428, 3640176426]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359466982,tertiary_link,,,,,,,,,"[3641844558, 3641844561, 3641844557, 3641844559, 3641844560]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359488310,service,,,Hẻm 548 Phạm Văn Đồng,,,,,,"[1635104216, 3641972812]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359488311,residential,,,,,,,,,"[3641972818, 3641972794, 3641972811, 3641972820, 3641972799, 4067993899]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359553334,service,,,Hẻm 354 Phan Văn Trị,,,,,,"[3642386254, 3642386255, 5772099207, 3642386252, 3642386251, 5772099212, 3642386253, 5772099217, 4448584538, 4448584541, 4448584539, 4448584551, 4448584540]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360126481,residential,,,,,,,,,"[3647266753, 3647266760, 5733481147, 3647266739]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849853,residential,,,Hẻm 170D Phan Đăng Lưu,,,,,,"[3654066958, 3654066934, 5721574860, 5721574859, 5721574858]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849856,service,,,Hẻm 205 Thích Quảng Đức,,,,,,"[3654066963, 3654066941]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849860,service,,,,,,,,,"[3654066932, 3654067029]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849861,service,,,Hẻm 255 Thích Quảng Đức,,,,,,"[3654066975, 3654066953]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849862,service,,,Hẻm 182 Hồ Văn Huê,,,,,,"[3654066972, 3654066950]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849866,service,,,Hẻm 208 Hồ Văn Huê,,,,,,"[3654066939, 3654067036]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849867,service,,,Hẻm 170 Hoàng Văn Thụ,,,,,,"[3654067022, 3654066998, 3654067011, 3654066985, 3654066970, 3654066997, 3654066961, 3654066948]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849871,service,,,Hẻm 118 Hoàng Văn Thụ,,,,,,"[3654066983, 3654066959]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849881,service,,,,,,,,,"[3654067005, 3654066978]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849896,service,,,Hẻm 198 Hồ Văn Huê,,,,,,"[3654067024, 3654067000]",,,,,,alley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360849902,residential,,,,,,,,,"[3654066949, 3654066927, 5721608386, 5721608385, 5721608384]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
