id,s_node_id,e_node_id
6470,3401,8625
6471,4820,10088
6472,3680,2205
6473,3832,5235
6474,5235,3835
6475,3835,3833
6476,3833,3836
6477,3836,4910
6478,4910,3834
6479,3834,2892
6480,2892,2893
6481,2037,2378
6482,5099,5100
6483,5362,11219
6484,136,5789
6485,5789,2800
6486,10916,5381
6487,5408,5407
6488,5407,8791
6489,5608,5609
6490,4417,5607
6491,4248,4247
6492,7296,7732
6493,5418,7297
6494,7298,8598
6495,7134,5471
6496,7133,7135
6497,7293,5416
6498,969,2343
6499,1120,7815
6500,7815,894
6501,4268,4267
6502,6993,127
6503,8575,5148
6504,823,10697
6505,10697,6333
6506,6333,8135
6507,8212,6992
6508,6992,10837
6509,10837,353
6510,7946,873
6511,4514,5445
6512,10845,8569
6513,10844,10841
6514,15,5149
6515,7051,11125
6516,10846,885
6517,8213,5422
6518,1900,8213
6519,8403,8404
6520,5916,4028
6521,4028,5834
6522,5834,5426
6523,5426,4038
6524,4038,4091
6525,5839,5840
6526,5840,5431
6527,5431,4949
6528,4041,7947
6529,4041,5430
6530,5430,4041
6531,8467,5430
6532,8472,8467
6533,1032,4974
6534,8418,1032
6535,8154,8418
6536,4092,8154
6537,4094,4092
6538,10620,4094
6539,8417,90
6540,10611,259
6541,978,10611
6542,10612,341
6543,341,10612
6544,10617,10616
6545,631,10617
6546,8596,8597
6547,8192,624
6548,5415,8119
6549,5412,3359
6550,5610,5472
6551,8057,8056
6552,8056,8058
6553,8058,10224
6554,2100,3715
6555,3715,8059
6556,8059,10225
6557,10225,10226
6558,10226,3704
6559,3704,10228
6560,10228,10227
6561,10227,8226
6562,8226,10229
6563,10229,2106
6564,2106,10230
6565,10230,3700
6566,3700,10231
6567,10231,3702
6568,5477,5476
6569,3476,5474
6570,2091,3479
6571,3479,3485
6572,3485,3483
6573,3483,5458
6574,5458,7746
6575,7746,3488
6576,5465,5462
6577,5462,4697
6578,4697,3474
6579,8190,5475
6580,3690,3694
6581,9387,3692
6582,2101,3698
6583,3695,2102
6584,3699,3693
6585,3714,3691
6586,3691,8159
6587,3689,3696
6588,3696,525
6589,3528,1351
6590,10287,1788
6591,1788,1789
6592,10336,1333
6593,1333,1332
6594,10346,10347
6595,10347,1707
6596,1706,1779
6597,5482,5483
6598,6250,6251
6599,6250,6249
6600,6249,6250
6601,6249,11308
6602,11308,6249
6603,11308,6246
6604,6246,11308
6605,6246,11307
6606,11307,6246
6607,11307,11242
6608,11242,11307
6609,11242,9563
6610,9563,11242
6611,9563,9564
6612,9564,9563
6613,6763,5509
6614,5509,6763
6615,5509,2281
6616,2281,5509
6617,2281,9508
6618,9508,2281
6619,9508,2282
6620,2282,9508
6621,2282,9507
6622,9507,2282
6623,9507,9509
6624,9509,9507
6625,9509,6358
6626,6358,9509
6627,6358,2283
6628,2283,6358
6629,2283,10130
6630,10130,2283
6631,10130,10131
6632,10131,10130
6633,10131,2284
6634,2284,10131
6635,2284,10132
6636,10132,2284
6637,10132,4114
6638,4114,10132
6639,4114,10133
6640,10133,4114
6641,10133,2285
6642,2285,10133
6643,6337,10320
6644,10320,7214
6645,7210,7218
6646,7218,7216
6647,7216,9406
6648,9406,7212
6649,7212,5512
6650,7856,9383
6651,7219,5513
6652,5513,5511
6653,7211,7215
6654,7215,7217
6655,7209,7213
6656,7213,7855
6657,5239,4594
6658,4594,5241
6659,4592,5244
6660,5244,5549
6661,5549,8755
6662,4597,8858
6663,8858,5247
6664,5247,9166
6665,5249,9221
6666,9221,5252
6667,9187,9186
6668,9182,5145
6669,5145,3603
6670,3603,5260
6671,5260,4596
6672,4596,5263
6673,5263,9813
6674,5265,9347
6675,9814,5269
6676,5269,4669
6677,5278,5279
6678,4518,9935
6679,5283,5285
6680,5285,5287
6681,5289,5291
6682,5291,5293
6683,5296,5298
6684,5298,5299
6685,5299,9681
6686,5514,5515
6687,8770,8788
6688,8788,5858
6689,5858,5857
6690,5857,5859
6691,8730,5517
6692,5517,5523
6693,5522,5518
6694,5518,8708
6695,8708,5969
6696,5969,5970
6697,5970,8669
6698,2477,5974
6699,5971,5519
6700,5519,5973
6701,5973,5520
6702,5520,6019
6703,6019,5972
6704,5972,5521
6705,5521,5988
6706,5988,5856
6707,5856,8768
6708,4947,5525
6709,5525,5443
6710,5443,5838
6711,5524,5444
6712,4033,5529
6713,5529,8491
6714,8491,5528
6715,5527,5526
6716,5526,4950
6717,4951,5533
6718,5533,5532
6719,5531,5530
6720,5530,4048
6721,5547,5534
6722,5534,8729
6723,8729,8789
6724,8789,8769
6725,8550,5535
6726,8549,5689
6727,5689,5536
6728,5536,5038
6729,5038,5537
6730,4601,5548
6731,5538,5852
6732,5539,5853
6733,5853,5540
6734,3600,6057
6735,2076,766
6736,2076,161
6737,7132,7292
6738,5617,5618
6739,5617,3293
6740,3293,3292
6741,3292,4657
6742,4657,6847
6743,6847,6846
6744,6846,3306
6745,3306,9803
6746,9803,6851
6747,6851,3307
6748,3307,6849
6749,6849,6853
6750,6853,4541
6751,4541,6855
6752,6855,2926
6753,5623,5624
6754,5624,5625
6755,5625,5626
6756,5015,6401
6757,9738,5015
6758,9735,9738
6759,5578,9739
6760,2860,7758
6761,3763,3176
6762,10143,4104
6763,10143,6672
6764,6672,10143
6765,6672,10141
6766,10141,6672
6767,10141,10136
6768,10136,10141
6769,10136,10140
6770,10140,10136
6771,10140,10135
6772,10135,10140
6773,10135,2131
6774,2131,10135
6775,2131,10142
6776,10142,2131
6777,10142,7026
6778,7026,10142
6779,7026,7025
6780,7025,7026
6781,7025,5668
6782,5668,7025
6783,1305,1130
6784,1130,8535
6785,3220,8534
6786,9320,9319
6787,9322,9320
6788,3470,2401
6789,6282,3470
6790,6282,595
6791,595,6282
6792,595,6381
6793,6381,595
6794,1927,6381
6795,1927,9467
6796,9467,9465
6797,9465,9467
6798,9466,9465
6799,5497,9466
6800,8186,5497
6801,5567,8186
6802,5567,8188
6803,8188,5567
6804,9468,8188
6805,8187,9468
6806,8187,8189
6807,8189,8187
6808,4101,925
6809,531,925
6810,9939,290
6811,9937,9938
6812,5676,5677
6813,5681,8553
6814,5686,8554
6815,8554,5684
6816,5680,5864
6817,5683,5685
6818,5685,5850
6819,5850,5688
6820,5696,8539
6821,8539,5693
6822,6334,4055
6823,4053,8554
6824,5750,5751
6825,5751,5752
6826,5753,5754
6827,5759,5760
6828,5760,5761
6829,5761,5762
6830,5721,5722
6831,5722,5723
6832,5723,5724
6833,5724,2762
6834,5733,5734
6835,5735,5736
6836,5736,5737
6837,5738,5727
6838,1853,2065
6839,5769,2817
6840,2817,3132
6841,5770,2218
6842,824,5774
6843,5799,7188
6844,10441,10440
6845,2757,5803
6846,1275,2745
6847,2745,449
6848,2479,4375
6849,5824,5823
6850,4049,5837
6851,4090,4050
6852,4050,5441
6853,5441,7948
6854,8568,5854
6855,5854,5541
6856,5541,5542
6857,5542,8573
6858,8573,5543
6859,5543,6011
6860,6011,5544
6861,5544,5041
6862,5041,5545
6863,5545,5039
6864,8731,8733
6865,8733,5546
6866,5546,8732
6867,8732,4599
6868,5864,5847
6869,5847,4032
6870,4032,5432
6871,5432,4034
6872,5865,4040
6873,5435,4054
6874,4054,8556
6875,8556,5434
6876,8441,5869
6877,5870,5871
6878,5871,6350
6879,5872,5873
6880,5874,5845
6881,8128,5875
6882,5875,10609
6883,5876,8474
6884,8474,8468
6885,7949,5877
6886,5877,5878
6887,5878,8470
6888,10615,5879
6889,8146,5860
6890,5918,5912
6891,5912,8471
6892,8471,5913
6893,5913,8156
6894,5885,10696
6895,8402,5886
6896,5886,5887
6897,5887,5888
6898,5888,8390
6899,10637,5917
6900,5889,5032
6901,5032,5890
6902,5891,5892
6903,10634,8381
6904,5893,8149
6905,5861,10640
6906,10640,8143
6907,5862,8400
6908,8400,5863
6909,8401,5900
6910,5900,5901
6911,5901,5902
6912,5902,5903
6913,5903,8399
6914,8399,5904
6915,5904,5905
6916,5905,8398
6917,8398,5906
6918,5880,8473
6919,8473,5881
6920,5881,10614
6921,10614,5035
6922,4952,5924
6923,9859,5925
6924,5925,5926
6925,5926,9860
6926,8445,9861
6927,9861,5927
6928,5927,9862
6929,9863,5928
6930,5928,5929
6931,5929,5930
6932,5931,5932
6933,8718,10527
6934,5949,5950
6935,4020,5951
6936,5951,5952
6937,5952,5953
6938,5953,5954
6939,5954,5955
6940,5955,5956
6941,5957,5958
6942,5958,5959
6943,5960,5961
6944,8707,5975
6945,5975,5976
6946,5976,5977
6947,5977,5978
6948,5978,5979
6949,5979,5980
6950,5980,5981
6951,5981,5982
6952,5982,6012
6953,6012,5983
6954,5983,8787
6955,8787,8786
6956,5985,5992
6957,5992,5993
6958,5993,5994
6959,5994,5995
6960,5996,5997
6961,5997,8793
6962,8793,5998
6963,5998,5999
6964,5999,6000
6965,6001,8713
6966,8713,10526
6967,2497,6051
6968,2526,10023
6969,9693,5010
6970,9657,9656
6971,9656,5327
6972,5348,5152
6973,6060,6061
6974,490,911
6975,5329,490
6976,5329,94
6977,94,5329
6978,5330,94
6979,312,5331
6980,481,9419
6981,8332,6107
6982,6111,6112
6983,6112,8607
6984,6119,7428
6985,6117,6118
6986,6114,8605
6987,6123,8604
6988,3218,3217
6989,3217,4279
6990,4279,5391
6991,5392,5396
6992,6089,3206
6993,3202,3200
6994,3200,3201
6995,3201,8537
6996,8537,3204
6997,3204,8536
6998,8536,3203
6999,3203,6090
7000,9605,9604
7001,6108,6109
7002,6110,8538
7003,6149,6136
7004,6149,6137
7005,6137,6149
7006,6137,6145
7007,6145,6137
7008,6145,6141
7009,6141,6145
7010,6141,6144
7011,6144,6141
7012,6144,6138
7013,6138,6144
7014,6138,6139
7015,6139,6138
7016,6139,6140
7017,6140,6139
7018,6141,6153
7019,6153,6141
7020,6153,6142
7021,6142,6153
7022,6140,6144
7023,6144,6140
7024,6144,6152
7025,6152,6144
7026,6152,6153
7027,6153,6152
7028,2866,1672
7029,4627,8037
7030,1422,3271
7031,3271,1771
7032,1771,3785
7033,3785,1385
7034,1385,1549
7035,1679,4628
7036,4628,3505
7037,1749,4858
7038,4858,1749
7039,4858,1731
7040,1731,4858
7041,1099,3047
7042,2417,1380
7043,1646,4841
7044,1647,1646
7045,1519,1647
7046,1518,1519
7047,1399,1518
7048,1382,1399
7049,1404,1382
7050,9443,1404
7051,9787,4476
7052,176,4588
7053,3233,1239
7054,3233,158
7055,158,7163
7056,1876,68
7057,1742,5105
7058,5105,4834
7059,4834,4131
7060,4131,1743
7061,1743,1737
7062,1737,4835
7063,4835,7030
7064,7030,1457
7065,7644,7035
7066,7035,7643
7067,7272,8180
7068,9160,4767
7069,2089,3014
7070,3014,3007
7071,3007,3356
7072,3356,8053
7073,8053,3009
7074,3009,2983
7075,2983,3000
7076,3000,2995
7077,2995,3010
7078,3010,3027
7079,3027,4898
7080,4898,2974
7081,3550,6625
7082,6625,4636
7083,4636,3549
7084,3549,3540
7085,3540,3556
7086,3556,3538
7087,3538,3555
7088,3555,3557
7089,3557,4637
7090,4637,3547
7091,3547,3545
7092,3545,4639
7093,4639,7522
7094,7522,7432
7095,7432,7521
7096,7521,7431
7097,7431,3543
7098,3543,4276
7099,4276,3546
7100,3546,3558
7101,3558,3553
7102,3553,3918
7103,3918,7632
7104,7632,4641
7105,4641,7508
7106,7508,7629
7107,7629,7509
7108,7509,7628
7109,7628,7627
7110,7627,6899
7111,6899,9138
7112,9138,6759
7113,6759,3541
7114,3541,7507
7115,7507,7626
7116,7626,4644
7117,4644,9142
7118,9142,3544
7119,3544,3552
7120,3552,7756
7121,7756,7753
7122,7753,7752
7123,7752,7754
7124,7754,9510
7125,9510,9511
7126,9511,6763
7127,6763,9514
7128,9514,1134
7129,1134,6761
7130,6761,9513
7131,9513,4647
7132,4647,3554
7133,3554,10139
7134,10139,4104
7135,7717,8974
7136,3617,4430
7137,667,4533
7138,4533,964
7139,964,421
7140,8884,1065
7141,7677,9736
7142,9736,6401
7143,6401,9734
7144,9734,5672
7145,5672,9733
7146,9733,9770
7147,9770,5577
7148,370,9756
7149,9771,9772
7150,9772,9773
7151,9773,720
7152,9752,9751
7153,9751,9774
7154,10537,10686
7155,10537,10536
7156,10536,10537
7157,10536,10939
7158,10939,10536
7159,10939,10947
7160,10947,10939
7161,10947,10942
7162,10942,10947
7163,10942,10937
7164,10937,10942
7165,10937,10941
7166,10941,10937
7167,10941,10943
7168,10943,10941
7169,10943,10535
7170,10535,10943
7171,7011,7012
7172,2707,2423
7173,2423,6187
7174,3279,5781
7175,5781,1858
7176,1859,1860
7177,1860,2709
7178,2709,1861
7179,1862,1863
7180,320,10585
7181,5668,7028
7182,7028,5668
7183,7028,7027
7184,7027,7028
7185,7027,7059
7186,7059,7027
7187,7059,6673
7188,6673,7059
7189,6673,71
7190,71,6673
7191,71,195
7192,195,71
7193,195,7023
7194,7023,195
7195,1497,3817
7196,3817,1743
7197,4132,4622
7198,4622,1401
7199,1401,1697
7200,5106,4623
7201,4623,10275
7202,1333,10339
7203,10339,1778
7204,1778,4624
7205,4624,1739
7206,1739,9924
7207,9924,9925
7208,9925,1736
7209,1736,9918
7210,9918,4625
7211,4625,1759
7212,1433,9913
7213,9913,1801
7214,1660,4972
7215,4972,1685
7216,1685,1757
7217,1757,1676
7218,7389,9417
7219,926,8263
7220,421,4526
7221,4526,4498
7222,4498,4526
7223,1278,930
7224,930,1278
7225,4532,9060
7226,9060,2743
7227,5674,2326
7228,2326,5674
7229,2326,7661
7230,7661,2326
7231,7661,351
7232,351,7661
7233,351,5551
7234,5551,351
7235,5551,7662
7236,7662,5551
7237,7662,10111
7238,10111,7662
7239,10111,2277
7240,2277,10111
7241,310,4306
7242,130,4685
7243,130,4975
7244,4975,130
7245,10699,121
7246,10700,10699
7247,10698,932
7248,9327,10698
7249,877,9327
7250,6331,877
7251,153,2163
7252,6312,153
7253,648,6312
7254,6824,6281
7255,1377,1674
7256,2395,9915
7257,9915,1770
7258,1770,9914
7259,9914,2890
7260,2870,2864
7261,2862,2848
7262,10376,1209
7263,9602,9603
7264,10378,10377
7265,10378,10915
7266,10915,10378
7267,10915,10379
7268,10379,10915
7269,10379,10913
7270,10913,10379
7271,10913,10914
7272,10914,10913
7273,10914,10380
7274,10380,10914
7275,10380,10383
7276,10383,10380
7277,9775,4917
7278,4917,9750
7279,642,9068
7280,9068,1043
7281,1043,1171
7282,1171,6420
7283,6420,1010
7284,1010,5493
7285,4916,5492
7286,5492,9107
7287,9107,295
7288,7126,9082
7289,7126,968
7290,968,7126
7291,968,11247
7292,11247,968
7293,11247,1027
7294,1027,11247
7295,1027,9108
7296,9108,1027
7297,9108,9109
7298,9109,9108
7299,9109,5491
7300,5491,9109
7301,5491,5490
7302,5490,5491
7303,5490,7127
7304,7127,5490
7305,7127,9106
7306,9106,7127
7307,9775,4574
7308,4574,9781
7309,9781,9780
7310,9780,9779
7311,5017,7700
7312,7700,9778
7313,9777,9902
7314,9902,11272
7315,9903,9776
7316,7394,9901
7317,5016,7395
7318,7395,7674
7319,318,9953
7320,318,7396
7321,7397,7398
7322,7398,11271
7323,7673,7672
7324,7401,9775
7325,9067,7401
7326,10519,9067
7327,10519,10520
7328,7125,7128
7329,7114,6200
7330,9806,721
7331,9806,6175
7332,11276,6175
7333,5615,11276
7334,863,5615
7335,6387,6388
7336,6408,6387
7337,9817,6408
7338,231,9817
7339,692,6407
7340,9818,6375
7341,9819,9820
7342,6409,9819
7343,9815,9816
7344,9873,9815
7345,9873,9877
7346,9877,9873
7347,11260,10897
7348,11260,8063
7349,8063,11260
7350,8063,764
7351,764,8063
7352,764,11259
7353,11259,764
7354,11259,185
7355,185,11259
7356,185,3547
7357,3547,185
7358,3547,10662
7359,10662,3547
7360,10662,10665
7361,10665,10662
7362,10665,10469
7363,10469,10665
7364,3772,7783
7365,1913,993
7366,993,4878
7367,4878,9043
7368,9043,83
7369,83,9044
7370,9044,3773
7371,3773,453
7372,3474,9364
7373,9364,3473
7374,3473,4667
7375,4667,3475
7376,3475,7227
7377,8218,8219
7378,8219,3477
7379,3477,4666
7380,4666,7228
7381,7228,3471
7382,3471,3484
7383,3484,3482
7384,3482,7230
7385,7230,9342
7386,10388,10389
7387,10388,10387
7388,10387,10388
7389,10387,10386
7390,10386,10387
7391,10386,10385
7392,10385,10386
7393,10385,10384
7394,10384,10385
7395,10384,10383
7396,10383,10384
7397,10383,10382
7398,10382,10383
7399,10382,11300
7400,11300,10382
7401,11300,7379
7402,7379,11300
7403,7379,7378
7404,7378,7379
7405,7378,17
7406,17,7378
7407,17,10391
7408,10391,17
7409,10391,10392
7410,10392,10391
7411,10392,10390
7412,10390,10392
7413,10390,10393
7414,10393,10390
7415,2633,6635
7416,6635,11053
7417,11053,2676
7418,2676,6633
7419,6633,6630
7420,6630,10389
7421,6177,6176
7422,6176,6177
7423,4084,10172
7424,4978,9965
7425,1144,10170
7426,7649,1144
7427,4577,7649
7428,10173,4577
7429,1240,10173
7430,527,697
7431,272,527
7432,1234,272
7433,2345,2098
7434,2098,1875
7435,1875,337
7436,337,2170
7437,2170,9720
7438,9720,9719
7439,9719,382
7440,382,2097
7441,2097,1101
7442,1101,486
7443,486,1873
7444,1873,2096
7445,2096,2192
7446,525,10513
7447,1001,8190
7448,8189,8190
7449,3098,8210
7450,8210,7886
7451,10909,10910
7452,10910,10909
7453,10910,8066
7454,8066,10910
7455,8066,10911
7456,10911,8066
7457,10911,10907
7458,10907,10911
7459,10907,10912
7460,10912,10907
7461,10912,4745
7462,4745,10912
7463,4745,1209
7464,1209,4745
7465,317,8647
7466,6764,6768
7467,10753,10716
7468,10376,2679
7469,2679,10376
7470,2679,4746
7471,4746,2679
7472,4746,11052
7473,11052,4746
7474,11052,2654
7475,2654,11052
7476,2654,11051
7477,11051,2654
7478,11051,11050
7479,11050,11051
7480,11050,2680
7481,2680,11050
7482,10376,10377
7483,10377,10376
7484,8299,2846
7485,6189,6187
7486,4210,4209
7487,3466,4229
7488,6861,1708
7489,1708,9363
7490,10598,6828
7491,6661,10598
7492,6661,10590
7493,10590,6661
7494,6269,1568
7495,1568,6490
7496,6490,2843
7497,2843,1772
7498,9247,9246
7499,9246,9245
7500,9244,1810
7501,1811,1812
7502,1812,9243
7503,9250,9249
7504,9249,9248
7505,6722,1808
7506,1808,1809
7507,1476,6566
7508,6567,1979
7509,1979,6565
7510,10918,400
7511,10918,4618
7512,4618,10918
7513,4618,10976
7514,10976,4618
7515,10976,10738
7516,10738,10976
7517,10738,10977
7518,10977,10738
7519,10977,1142
7520,1142,10977
7521,1142,10746
7522,10746,1142
7523,10746,10972
7524,10972,10746
7525,10972,10745
7526,10745,10744
7527,10743,10970
7528,10742,10741
7529,10740,10739
7530,10752,7996
7531,7996,10982
7532,10991,8003
7533,5018,11003
7534,11003,2695
7535,7999,10989
7536,10980,10990
7537,10987,10737
7538,10986,10736
7539,10736,5019
7540,5019,10979
7541,10979,11000
7542,11001,10999
7543,10999,11001
7544,10999,10998
7545,10784,10998
7546,10784,1153
7547,6275,6052
7548,10423,6355
7549,11113,11112
7550,1127,6287
7551,5001,1127
7552,5001,2163
7553,2163,5001
7554,6288,6289
7555,6303,6353
7556,6306,6304
7557,6305,6313
7558,6357,8132
7559,8469,8130
7560,6334,5683
7561,5682,5680
7562,5439,5440
7563,5440,4029
7564,4052,4055
7565,5690,8540
7566,6335,5687
7567,5687,5686
7568,6338,6337
7569,5300,5299
7570,5299,6339
7571,6339,9676
7572,8921,4696
7573,4696,11196
7574,11196,4696
7575,11196,31
7576,31,4695
7577,4695,31
7578,4695,4694
7579,4694,4695
7580,4694,4693
7581,4693,4692
7582,4692,4693
7583,4692,4691
7584,4691,4692
7585,4691,11197
7586,4690,11197
7587,4690,11198
7588,11198,4690
7589,5003,11198
7590,8922,5003
7591,11199,8922
7592,4689,11199
7593,4688,4689
7594,4688,10788
7595,10788,8102
7596,8102,8103
7597,8103,8102
7598,3969,8883
7599,8478,3978
7600,6343,6344
7601,10610,6348
7602,6352,5679
7603,6362,10322
7604,6364,10418
7605,10418,10321
7606,10321,6363
7607,6365,10290
7608,10290,6367
7609,6367,7770
7610,7770,6366
7611,6366,6369
7612,8052,11024
7613,986,6376
7614,11025,6377
7615,6377,6378
7616,6378,10144
7617,298,10155
7618,422,3685
7619,1039,10936
7620,2780,2797
7621,7413,6423
7622,7413,9155
7623,4803,319
7624,319,2580
7625,2580,904
7626,904,4808
7627,4808,2593
7628,2593,2640
7629,1252,6674
7630,6898,4802
7631,6213,2677
7632,2677,6213
7633,3548,6429
7634,299,10901
7635,2699,6432
7636,2699,6596
7637,6596,2699
7638,6596,51
7639,51,6596
7640,6822,7984
7641,7984,6458
7642,6458,6460
7643,6460,10902
7644,10902,6438
7645,6438,3953
7646,6820,6825
7647,6825,10655
7648,10655,6827
7649,6827,4779
7650,4779,5175
7651,5175,3951
7652,3951,5174
7653,5174,7110
7654,7110,3954
7655,3954,4777
7656,4777,7373
7657,7373,7353
7658,7353,10905
7659,10905,7086
7660,7086,7096
7661,7096,7083
7662,7083,10889
7663,10889,3946
7664,3946,10395
7665,10395,6380
7666,6380,4778
7667,4778,10890
7668,10890,3947
7669,3947,10879
7670,10879,3952
7671,9194,6436
7672,10876,10874
7673,10874,10875
7674,6459,3955
7675,10389,11047
7676,11047,6213
7677,6213,7380
7678,7380,11046
7679,11046,11045
7680,11045,6632
7681,6632,11048
7682,11048,11245
7683,11245,7985
7684,7985,2675
7685,6507,6482
7686,6475,6474
7687,6904,6481
7688,6481,8510
7689,2399,7921
7690,1712,6486
7691,7909,6534
7692,6534,736
7693,736,6538
7694,6538,2588
7695,2588,6535
7696,6535,6530
7697,6530,6536
7698,6536,479
7699,479,6537
7700,6537,2646
7701,2646,2630
7702,2630,2611
7703,2611,907
7704,907,6559
7705,6559,2585
7706,2585,329
7707,329,2684
7708,2684,2597
7709,2597,268
7710,268,2632
7711,2632,6542
7712,6542,11072
7713,11072,6556
7714,6543,2570
7715,2570,2662
7716,2662,2587
7717,2587,2641
7718,2641,2653
7719,2653,6434
7720,6434,2584
7721,2584,6533
7722,6533,2659
7723,2659,6558
7724,6558,2614
7725,2614,2661
7726,2661,2623
7727,2623,6531
7728,6531,2642
7729,2642,2628
7730,2628,6539
7731,6539,6532
7732,6532,2643
7733,2643,2678
7734,2678,8071
7735,8071,7914
7736,7914,2621
7737,6556,6543
7738,736,6546
7739,6546,960
7740,6549,6551
7741,3752,3754
7742,3751,3753
7743,2631,471
7744,6457,6822
7745,6557,6552
7746,6881,6877
7747,6876,6883
7748,6883,9337
7749,10596,10597
7750,6882,10599
7751,6491,6441
7752,6441,1409
7753,10594,10595
7754,10595,2845
7755,6562,6563
7756,10587,6564
7757,10588,10587
7758,6906,7841
7759,6572,6568
7760,6905,6570
7761,7840,9393
7762,9393,6571
7763,6569,7980
7764,4172,6905
7765,11092,2087
7766,2087,5000
7767,5000,1872
7768,1872,2086
7769,2086,6553
7770,6553,3764
7771,2683,4997
7772,6208,9475
7773,6913,6603
7774,11059,11154
7775,6614,11095
7776,11095,6615
7777,6618,6619
7778,6619,6618
7779,6619,6613
7780,6613,6619
7781,6613,6614
7782,6614,6613
7783,6614,6612
7784,6612,6614
7785,6618,6617
7786,6617,562
7787,562,6610
7788,6610,11155
7789,6613,11058
7790,11058,6613
7791,11058,11057
7792,11057,11058
7793,11057,11153
7794,11153,11057
7795,6664,11058
7796,11058,6617
7797,10389,10381
7798,10381,10389
7799,10381,11
7800,11,10381
7801,6645,6205
7802,6205,6645
7803,6205,6593
7804,6593,6205
7805,10928,10920
7806,10920,10928
7807,10920,10919
7808,10919,10920
7809,10919,11110
7810,11110,10919
7811,11110,11102
7812,11102,11110
7813,11102,11109
7814,11109,11102
7815,11109,11096
7816,11096,11109
7817,11096,11097
7818,11097,11096
7819,10928,10533
7820,10533,6652
7821,6652,11119
7822,11119,10535
7823,10535,10534
7824,10534,6646
7825,6646,10928
7826,6646,10533
7827,6652,10534
7828,11119,10930
7829,10930,11119
7830,10930,6647
7831,6647,10930
7832,6647,6654
7833,6654,6647
7834,6654,6648
7835,6648,6654
7836,6700,6650
7837,6650,10944
7838,10944,10938
7839,10938,6649
7840,6649,10930
7841,11041,2670
7842,2670,2674
7843,2674,676
7844,676,808
7845,808,4791
7846,4791,3579
7847,3579,8077
7848,8077,8076
7849,8076,1007
7850,1007,514
7851,514,11049
7852,11049,6664
7853,3755,3756
7854,6677,6676
7855,6676,6675
7856,6675,793
7857,793,6675
7858,793,8197
7859,8197,6679
7860,6679,4870
7861,4870,9053
7862,9053,3227
7863,3227,1194
7864,1194,3227
7865,1194,8195
7866,8196,2957
7867,2957,9052
7868,9052,2957
7869,9052,8175
7870,8175,8217
7871,8217,8216
7872,8215,645
7873,645,2168
7874,2168,8174
7875,8174,184
7876,184,4871
7877,4871,2169
7878,2169,9051
7879,9051,3228
7880,3228,411
7881,411,8214
7882,8214,393
7883,393,3229
7884,3229,9046
7885,9046,9045
7886,9045,9050
7887,9050,1929
7888,1929,1006
7889,1006,2146
7890,2146,1006
7891,2145,11141
7892,1907,4872
7893,1907,1908
7894,1908,3771
7895,3771,7229
7896,7229,1909
7897,1909,11129
7898,7231,1104
7899,1104,453
7900,6731,11091
7901,11091,11073
7902,6695,6807
7903,6807,6696
7904,6696,10974
7905,10974,6860
7906,6860,4741
7907,4741,3532
7908,6942,6707
7909,6709,6708
7910,7064,6709
7911,6917,6710
7912,6711,6712
7913,10981,2421
7914,6723,6726
7915,6274,6727
7916,6273,6274
7917,6724,10985
7918,6728,10985
7919,6725,10736
7920,6878,6829
7921,1945,1942
7922,1952,2430
7923,3404,6729
7924,6774,10490
7925,10490,6774
7926,10490,6738
7927,6738,10490
7928,3548,10934
7929,10934,10933
7930,10933,10932
7931,6761,6762
7932,6762,6761
7933,1142,10975
7934,10975,1142
7935,10975,10971
7936,10971,10975
7937,10971,10973
7938,10973,10971
7939,10973,6767
7940,946,7529
7941,7529,946
7942,7529,4787
7943,4787,7529
7944,4787,7538
7945,7538,4787
7946,7538,7530
7947,7530,7538
7948,7530,7534
7949,7534,7530
7950,7534,7531
7951,7531,7534
7952,7531,7535
7953,7535,7531
7954,7535,80
7955,80,7535
7956,80,7539
7957,7539,80
7958,7539,7543
7959,7543,7539
7960,7543,7544
7961,7544,7543
7962,7544,474
7963,474,7544
7964,946,7537
7965,7537,946
7966,7537,7536
7967,7536,7537
7968,7536,7485
7969,7485,7536
7970,7485,7533
7971,7533,7485
7972,7533,7486
7973,7486,7533
7974,7486,7532
7975,7532,7486
7976,7532,276
7977,276,7532
7978,276,7489
7979,7489,276
7980,7489,371
7981,371,7489
7982,371,1481
7983,1481,371
7984,6764,10960
7985,10960,6764
7986,10960,4788
7987,4788,10960
7988,4788,10961
7989,10961,4788
7990,10961,10962
7991,10962,10961
7992,10962,10963
7993,10963,10962
7994,10963,10964
7995,10964,10963
7996,10964,10762
7997,10762,10964
7998,10762,1003
7999,1003,10762
8000,1003,10671
8001,10671,1003
8002,10671,10723
8003,10723,10671
8004,10723,10711
8005,10711,10723
8006,10711,10724
8007,10724,10711
8008,10724,10725
8009,10725,10724
8010,10725,10726
8011,10726,10725
8012,10726,10727
8013,10727,10726
8014,10727,10728
8015,10728,10727
8016,10728,10729
8017,10729,10728
8018,10729,10730
8019,10730,10729
8020,10730,10731
8021,10731,10730
8022,10731,7484
8023,7484,10731
8024,7484,946
8025,946,7484
8026,3909,6771
8027,6771,3909
8028,4117,9202
8029,9202,4117
8030,9202,7579
8031,7579,9202
8032,7579,7578
8033,7578,7579
8034,7578,7573
8035,7573,7578
8036,7573,8012
8037,8012,7573
8038,8012,7575
8039,7575,8012
8040,7575,7574
8041,7574,7575
8042,7574,7577
8043,7577,7574
