_id,segment_id,date,weekday,period,LOS
9559,24061,2021-04-19,0,period_1_30,D
9560,24072,2020-12-14,0,period_6_30,B
9561,24072,2020-12-14,0,period_7_00,A
9562,24072,2020-12-14,0,period_7_30,A
9563,24072,2020-12-16,2,period_4_30,A
9564,24083,2020-11-30,0,period_4_30,B
9565,24083,2020-11-30,0,period_5_30,C
9566,24084,2020-12-10,3,period_11_30,B
9567,24094,2020-12-10,3,period_11_30,B
9568,24125,2020-11-30,0,period_4_30,B
9569,24125,2020-11-30,0,period_5_30,B
9570,24131,2020-11-30,0,period_4_30,B
9571,24131,2020-11-30,0,period_5_30,B
9572,24131,2020-12-10,3,period_11_30,B
9573,24134,2020-11-30,0,period_4_30,B
9574,24145,2021-01-05,1,period_2_00,A
9575,24145,2021-03-12,4,period_2_00,A
9576,24147,2021-01-05,1,period_2_00,A
9577,24147,2021-03-12,4,period_2_00,A
9578,24148,2021-03-12,4,period_2_00,C
9579,24152,2021-01-05,1,period_2_00,B
9580,24153,2021-03-12,4,period_2_00,A
9581,24163,2021-03-12,4,period_2_00,C
9582,24165,2021-01-05,1,period_2_00,D
9583,24384,2021-01-05,1,period_2_00,A
9584,24384,2021-03-12,4,period_2_00,A
9585,24410,2021-03-12,4,period_2_00,A
9586,24449,2020-12-17,3,period_11_30,E
9587,24450,2020-11-19,3,period_8_30,F
9588,24450,2020-12-17,3,period_11_30,F
9589,24450,2020-12-30,2,period_11_30,F
9590,24450,2021-01-04,0,period_0_30,F
9591,24452,2020-12-30,2,period_11_30,F
9592,24455,2020-12-30,2,period_11_30,B
9593,24455,2021-04-16,4,period_11_30,F
9594,24457,2020-12-30,2,period_11_30,C
9595,24620,2020-12-19,5,period_10_30,F
9596,24815,2021-01-09,5,period_13_00,A
9597,24817,2021-01-09,5,period_13_00,A
9598,24845,2020-07-03,4,period_14_30,D
9599,24845,2020-10-17,5,period_2_00,F
9600,24845,2020-11-01,6,period_2_30,E
9601,24845,2020-11-28,5,period_7_30,D
9602,24845,2020-11-30,0,period_6_00,B
9603,24845,2020-12-10,3,period_11_00,B
9604,24845,2020-12-24,3,period_0_00,C
9605,24845,2020-12-24,3,period_0_30,F
9606,24845,2021-01-05,1,period_1_00,F
9607,24845,2021-01-06,2,period_6_00,E
9608,24845,2021-03-09,1,period_10_30,F
9609,24845,2021-03-11,3,period_12_00,C
9610,24845,2021-03-31,2,period_0_30,F
9611,24845,2021-04-14,2,period_0_30,F
9612,24846,2020-11-26,3,period_0_30,F
9613,24846,2020-11-30,0,period_4_00,B
9614,24846,2020-11-30,0,period_5_00,B
9615,24846,2020-11-30,0,period_6_00,B
9616,24846,2020-12-03,3,period_1_00,F
9617,24846,2020-12-10,3,period_0_30,F
9618,24846,2020-12-19,5,period_13_30,D
9619,24846,2020-12-24,3,period_0_00,A
9620,24846,2020-12-24,3,period_0_30,F
9621,24846,2021-01-04,0,period_2_00,F
9622,24846,2021-01-05,1,period_1_00,F
9623,24846,2021-01-06,2,period_6_00,E
9624,24846,2021-03-09,1,period_10_30,D
9625,24846,2021-03-16,1,period_10_30,E
9626,24846,2021-03-23,1,period_10_30,E
9627,24846,2021-03-31,2,period_0_30,F
9628,24846,2021-04-14,2,period_0_30,F
9629,24847,2020-11-26,3,period_0_30,F
9630,24847,2020-11-30,0,period_4_00,C
9631,24847,2020-11-30,0,period_5_00,C
9632,24847,2020-12-03,3,period_1_00,F
9633,24847,2020-12-10,3,period_0_30,E
9634,24847,2020-12-10,3,period_11_00,B
9635,24847,2020-12-24,3,period_0_00,E
9636,24847,2020-12-24,3,period_0_30,B
9637,24847,2021-01-04,0,period_2_00,C
9638,24847,2021-01-05,1,period_1_00,F
9639,24847,2021-01-06,2,period_6_00,F
9640,24847,2021-03-09,1,period_10_30,D
9641,24847,2021-03-11,3,period_12_00,D
9642,24847,2021-03-16,1,period_10_30,F
9643,24847,2021-03-16,1,period_11_00,F
9644,24847,2021-03-23,1,period_10_30,E
9645,24847,2021-03-31,2,period_0_30,F
9646,24847,2021-04-07,2,period_14_00,D
9647,24847,2021-04-14,2,period_0_30,F
9648,24847,2021-04-14,2,period_1_00,C
9649,24848,2020-12-19,5,period_13_30,E
9650,24848,2021-03-16,1,period_10_30,F
9651,24848,2021-03-31,2,period_0_30,F
9652,24849,2020-12-24,3,period_0_00,E
9653,24849,2021-01-04,0,period_2_00,C
9654,24849,2021-01-06,2,period_6_00,C
9655,24849,2021-01-15,4,period_3_00,A
9656,24849,2021-03-09,1,period_10_00,F
9657,24849,2021-03-11,3,period_12_00,B
9658,24849,2021-03-16,1,period_10_30,F
9659,24849,2021-03-31,2,period_0_30,C
9660,24849,2021-04-07,2,period_14_00,F
9661,24850,2020-12-19,5,period_13_30,F
9662,24850,2021-03-09,1,period_10_00,F
9663,24851,2020-12-03,3,period_1_00,D
9664,24851,2020-12-10,3,period_0_30,D
9665,24851,2020-12-19,5,period_13_30,E
9666,24851,2020-12-24,3,period_0_30,E
9667,24851,2021-01-04,0,period_2_00,D
9668,24851,2021-01-05,1,period_1_00,D
9669,24851,2021-01-06,2,period_6_00,F
9670,24851,2021-01-15,4,period_3_00,F
9671,24851,2021-03-09,1,period_10_00,E
9672,24851,2021-03-09,1,period_10_30,F
9673,24851,2021-03-11,3,period_12_00,E
9674,24851,2021-03-16,1,period_10_30,F
9675,24851,2021-03-31,2,period_0_30,D
9676,24851,2021-04-07,2,period_14_00,C
9677,24851,2021-04-14,2,period_0_30,E
9678,24936,2020-09-10,3,period_23_30,F
9679,25664,2020-08-02,6,period_23_30,E
9680,25664,2020-08-03,0,period_0_00,D
9681,25665,2020-08-02,6,period_23_30,E
9682,25665,2020-08-03,0,period_0_00,D
9683,25666,2020-08-02,6,period_23_30,B
9684,25666,2020-08-03,0,period_0_00,C
9685,25667,2020-08-02,6,period_23_30,E
9686,25667,2020-08-03,0,period_0_00,E
9687,25668,2020-08-02,6,period_23_30,D
9688,25668,2020-08-03,0,period_0_00,E
9689,25669,2020-08-02,6,period_23_30,F
9690,25669,2020-08-03,0,period_0_00,E
9691,25670,2020-08-02,6,period_23_30,B
9692,25670,2020-08-03,0,period_0_00,E
9693,25671,2020-08-02,6,period_23_30,C
9694,25671,2020-08-03,0,period_0_00,E
9695,25672,2020-08-02,6,period_23_30,C
9696,25672,2020-08-03,0,period_0_00,C
9697,25673,2020-08-02,6,period_23_30,D
9698,25673,2020-08-03,0,period_0_00,E
9699,25674,2020-08-02,6,period_23_30,E
9700,25674,2020-08-03,0,period_0_00,C
9701,25675,2020-08-02,6,period_23_30,C
9702,25675,2020-08-03,0,period_0_00,C
9703,25675,2020-12-24,3,period_13_30,F
9704,25676,2020-08-02,6,period_23_30,E
9705,25676,2020-08-03,0,period_0_00,D
9706,25677,2020-08-02,6,period_23_30,E
9707,25677,2020-08-03,0,period_0_00,E
9708,25677,2020-12-24,3,period_13_30,F
9709,25677,2020-12-24,3,period_14_00,F
9710,25678,2020-08-02,6,period_23_30,F
9711,25678,2020-08-03,0,period_0_00,E
9712,25678,2020-12-24,3,period_13_30,F
9713,25679,2020-08-02,6,period_23_30,F
9714,25679,2020-08-03,0,period_0_00,D
9715,25680,2020-08-02,6,period_23_30,F
9716,25680,2020-08-03,0,period_0_00,E
9717,25681,2020-08-02,6,period_23_30,C
9718,25681,2020-08-03,0,period_0_00,E
9719,25682,2020-08-02,6,period_23_30,A
9720,25682,2020-08-03,0,period_0_00,D
9721,25683,2020-08-02,6,period_23_30,C
9722,25683,2020-08-03,0,period_0_00,E
9723,25684,2020-08-02,6,period_23_30,C
9724,25684,2020-08-03,0,period_0_00,C
9725,25684,2020-12-24,3,period_14_00,C
9726,25685,2020-08-02,6,period_23_30,C
9727,25685,2020-08-03,0,period_0_00,C
9728,25686,2020-08-02,6,period_23_30,E
9729,25686,2020-08-03,0,period_0_00,D
9730,25687,2020-08-02,6,period_23_30,E
9731,25687,2020-08-03,0,period_0_00,D
9732,25688,2020-08-02,6,period_23_30,C
9733,25688,2020-08-03,0,period_0_00,D
9734,25688,2020-12-24,3,period_14_00,E
9735,25689,2020-08-02,6,period_23_30,C
9736,25689,2020-08-03,0,period_0_00,D
9737,25690,2020-08-02,6,period_23_30,C
9738,25690,2020-08-03,0,period_0_00,E
9739,25691,2020-08-02,6,period_23_30,C
9740,25691,2020-08-03,0,period_0_00,D
9741,25692,2020-08-02,6,period_23_30,D
9742,25692,2020-08-03,0,period_0_00,D
9743,25692,2020-12-24,3,period_14_00,D
9744,25693,2020-08-02,6,period_23_30,D
9745,25693,2020-08-03,0,period_0_00,C
9746,25694,2020-08-02,6,period_23_30,E
9747,25694,2020-08-03,0,period_0_00,D
9748,25694,2021-01-03,6,period_1_30,F
9749,25695,2020-08-02,6,period_23_30,B
9750,25695,2020-08-03,0,period_0_00,C
9751,25696,2020-08-02,6,period_23_30,E
9752,25696,2020-08-03,0,period_0_00,E
9753,25697,2020-08-02,6,period_23_30,F
9754,25697,2020-08-03,0,period_0_00,C
9755,25697,2020-12-24,3,period_14_00,D
9756,25698,2020-08-02,6,period_23_30,F
9757,25698,2020-08-03,0,period_0_00,C
9758,25699,2020-08-02,6,period_23_30,C
9759,25699,2020-08-03,0,period_0_00,E
9760,25700,2020-08-02,6,period_23_30,C
9761,25700,2020-08-03,0,period_0_00,D
9762,25701,2020-08-02,6,period_23_30,E
9763,25701,2020-08-03,0,period_0_00,C
9764,25702,2020-08-02,6,period_23_30,E
9765,25702,2020-08-03,0,period_0_00,E
9766,25703,2020-08-02,6,period_23_30,C
9767,25703,2020-08-03,0,period_0_00,D
9768,25704,2020-08-02,6,period_23_30,D
9769,25704,2020-08-03,0,period_0_00,D
9770,25704,2020-12-24,3,period_14_00,C
9771,25705,2020-08-02,6,period_23_30,F
9772,25705,2020-08-03,0,period_0_00,D
9773,25706,2020-08-02,6,period_23_30,F
9774,25706,2020-08-03,0,period_0_00,D
9775,25707,2020-08-02,6,period_23_30,C
9776,25707,2020-08-03,0,period_0_00,C
9777,25707,2020-12-18,4,period_7_30,F
9778,25708,2020-08-02,6,period_23_30,C
9779,25708,2020-08-03,0,period_0_00,D
9780,25709,2020-08-02,6,period_23_30,E
9781,25709,2020-08-03,0,period_0_00,D
9782,25710,2020-08-02,6,period_23_30,C
9783,25710,2020-08-03,0,period_0_00,D
9784,25710,2020-12-24,3,period_14_00,E
9785,25711,2020-08-02,6,period_23_30,A
9786,25711,2020-08-03,0,period_0_00,C
9787,25712,2020-08-02,6,period_23_30,A
9788,25712,2020-08-03,0,period_0_00,E
9789,25713,2020-08-02,6,period_23_30,D
9790,25713,2020-08-03,0,period_0_00,D
9791,25713,2020-11-28,5,period_10_00,F
9792,25713,2020-11-28,5,period_10_30,F
9793,25714,2020-08-02,6,period_23_30,C
9794,25714,2020-08-03,0,period_0_00,D
9795,25714,2020-12-24,3,period_14_00,D
9796,25715,2020-08-02,6,period_23_30,B
9797,25715,2020-08-03,0,period_0_00,C
9798,25716,2020-08-02,6,period_23_30,C
9799,25716,2020-08-03,0,period_0_00,D
9800,25717,2020-08-02,6,period_23_30,B
9801,25717,2020-08-03,0,period_0_00,D
9802,25717,2020-12-24,3,period_14_00,E
9803,25718,2020-08-02,6,period_23_30,C
9804,25718,2020-08-03,0,period_0_00,C
9805,25719,2020-08-02,6,period_23_30,E
9806,25719,2020-08-03,0,period_0_00,D
9807,25720,2020-08-02,6,period_23_30,C
9808,25720,2020-08-03,0,period_0_00,C
9809,25720,2020-12-25,4,period_4_30,F
9810,25721,2020-08-02,6,period_23_30,C
9811,25721,2020-08-03,0,period_0_00,E
9812,25721,2020-12-18,4,period_4_00,B
9813,25721,2020-12-24,3,period_14_00,F
9814,25722,2020-08-02,6,period_23_30,E
9815,25722,2020-08-03,0,period_0_00,C
9816,25723,2020-08-02,6,period_23_30,E
9817,25723,2020-08-03,0,period_0_00,C
9818,25773,2020-11-29,6,period_4_00,A
9819,25902,2020-08-02,6,period_23_30,A
9820,25902,2020-08-03,0,period_0_00,D
9821,25903,2020-08-02,6,period_23_30,B
9822,25903,2020-08-03,0,period_0_00,E
9823,25904,2020-08-02,6,period_23_30,E
9824,25904,2020-08-03,0,period_0_00,C
9825,25905,2020-08-02,6,period_23_30,E
9826,25905,2020-08-03,0,period_0_00,D
9827,25906,2020-08-02,6,period_23_30,E
9828,25906,2020-08-03,0,period_0_00,C
9829,25907,2020-08-02,6,period_23_30,E
9830,25907,2020-08-03,0,period_0_00,D
9831,25908,2020-08-02,6,period_23_30,F
9832,25908,2020-08-03,0,period_0_00,C
9833,25909,2020-08-02,6,period_23_30,E
9834,25909,2020-08-03,0,period_0_00,C
9835,25910,2020-08-02,6,period_23_30,A
9836,25910,2020-08-03,0,period_0_00,D
9837,25911,2020-08-02,6,period_23_30,E
9838,25911,2020-08-03,0,period_0_00,D
9839,25912,2020-08-02,6,period_23_30,C
9840,25912,2020-08-03,0,period_0_00,D
9841,25913,2020-08-02,6,period_23_30,C
9842,25913,2020-08-03,0,period_0_00,C
9843,25920,2020-11-29,6,period_3_30,B
9844,25922,2020-11-28,5,period_15_00,B
9845,25922,2020-12-10,3,period_14_00,A
9846,25923,2020-11-29,6,period_2_00,A
9847,25923,2020-11-30,0,period_23_00,A
9848,25923,2020-11-30,0,period_23_30,A
9849,25923,2020-12-01,1,period_14_00,A
9850,25923,2020-12-09,2,period_13_30,A
9851,25923,2020-12-10,3,period_15_00,A
9852,25923,2020-12-13,6,period_12_00,A
9853,25925,2020-11-29,6,period_12_30,A
9854,25925,2020-11-29,6,period_15_00,A
9855,25925,2020-11-29,6,period_3_30,B
9856,25925,2020-11-29,6,period_7_00,A
9857,25925,2020-11-30,0,period_14_00,A
9858,25925,2020-12-05,5,period_9_30,A
9859,25925,2020-12-10,3,period_14_30,A
9860,25925,2020-12-12,5,period_4_30,A
9861,25925,2020-12-13,6,period_13_30,A
9862,25927,2020-11-28,5,period_15_30,A
9863,25927,2020-12-06,6,period_13_00,A
9864,25927,2020-12-09,2,period_13_30,A
9865,25927,2020-12-12,5,period_5_30,A
9866,25927,2020-12-12,5,period_7_30,A
9867,25927,2020-12-13,6,period_10_30,A
9868,25929,2020-11-29,6,period_14_30,A
9869,25929,2020-11-29,6,period_3_30,A
9870,25929,2020-11-30,0,period_13_30,A
9871,25929,2020-12-01,1,period_15_30,A
9872,25929,2020-12-02,2,period_13_30,A
9873,25929,2020-12-02,2,period_14_00,A
9874,25929,2020-12-02,2,period_14_30,A
9875,25929,2020-12-02,2,period_15_30,A
9876,25929,2020-12-05,5,period_10_30,A
9877,25929,2020-12-06,6,period_13_30,A
9878,25929,2020-12-06,6,period_14_30,A
9879,25929,2020-12-06,6,period_15_00,A
9880,25929,2020-12-06,6,period_3_00,A
9881,25929,2020-12-06,6,period_3_30,A
9882,25929,2020-12-06,6,period_4_00,A
9883,25929,2020-12-06,6,period_7_00,A
9884,25929,2020-12-06,6,period_7_30,A
9885,25929,2020-12-07,0,period_13_30,A
9886,25929,2020-12-07,0,period_14_00,A
9887,25929,2020-12-07,0,period_14_30,A
9888,25929,2020-12-12,5,period_4_00,A
9889,25929,2020-12-12,5,period_8_30,A
9890,25929,2020-12-13,6,period_10_00,A
9891,25931,2020-11-28,5,period_15_00,B
9892,25931,2020-12-01,1,period_13_30,A
9893,25931,2020-12-01,1,period_15_00,A
9894,25931,2020-12-10,3,period_14_00,A
9895,25931,2020-12-12,5,period_6_00,A
9896,25931,2020-12-12,5,period_6_30,A
9897,25931,2020-12-12,5,period_7_00,A
9898,25933,2020-11-29,6,period_3_30,B
9899,25935,2020-11-29,6,period_3_30,B
9900,25939,2020-11-28,5,period_15_00,B
9901,25939,2020-11-29,6,period_3_30,B
9902,25941,2020-11-28,5,period_15_00,B
9903,25941,2020-11-29,6,period_3_30,B
9904,25943,2020-11-29,6,period_3_30,B
9905,25945,2020-11-28,5,period_15_00,B
9906,25945,2020-11-29,6,period_3_30,B
9907,25949,2020-11-29,6,period_3_30,B
9908,25955,2020-11-28,5,period_15_00,B
9909,25955,2020-11-29,6,period_3_30,B
9910,25965,2020-11-28,5,period_15_00,B
9911,25969,2020-11-29,6,period_3_30,B
9912,25973,2020-11-28,5,period_15_00,B
9913,25973,2020-11-29,6,period_3_30,B
9914,25979,2020-11-29,6,period_3_30,B
9915,25983,2020-11-28,5,period_15_00,B
9916,25983,2020-11-29,6,period_3_30,B
9917,25995,2020-11-29,6,period_3_30,B
9918,26039,2020-11-28,5,period_15_00,B
9919,26039,2020-11-29,6,period_3_30,B
9920,26043,2020-11-28,5,period_15_00,B
9921,26043,2020-11-29,6,period_3_30,B
9922,26048,2020-12-24,3,period_12_00,C
9923,26115,2020-12-25,4,period_8_30,D
9924,26132,2020-12-25,4,period_8_30,F
9925,26139,2020-09-11,4,period_0_30,E
9926,26151,2021-01-05,1,period_2_00,B
9927,26151,2021-03-12,4,period_2_00,A
9928,26153,2021-01-05,1,period_2_00,D
9929,26154,2021-03-12,4,period_2_00,F
9930,26162,2021-01-05,1,period_2_00,A
9931,26162,2021-03-12,4,period_2_00,A
9932,26177,2021-01-05,1,period_2_00,D
9933,26221,2021-03-12,4,period_2_00,F
9934,26222,2021-03-12,4,period_2_00,D
9935,26223,2021-01-05,1,period_2_00,C
9936,26226,2021-01-05,1,period_2_00,D
9937,26227,2021-01-05,1,period_2_00,F
9938,26230,2021-01-05,1,period_2_00,A
9939,26230,2021-03-12,4,period_2_00,A
9940,26235,2021-03-12,4,period_2_00,A
9941,26241,2021-01-05,1,period_2_00,A
9942,26241,2021-03-12,4,period_2_00,C
9943,26244,2021-01-05,1,period_2_00,D
9944,26246,2021-01-05,1,period_2_00,C
9945,26250,2021-03-12,4,period_2_00,F
9946,26251,2021-01-05,1,period_2_00,D
9947,26253,2021-03-12,4,period_2_00,F
9948,26254,2021-01-05,1,period_2_00,B
9949,26254,2021-03-12,4,period_2_00,A
9950,26257,2021-01-05,1,period_2_00,B
9951,26257,2021-03-12,4,period_2_00,A
9952,26258,2021-01-05,1,period_2_00,E
9953,26258,2021-03-12,4,period_2_00,C
9954,26259,2021-01-05,1,period_2_00,F
9955,26260,2021-01-05,1,period_2_00,A
9956,26260,2021-03-12,4,period_2_00,D
9957,26262,2020-12-20,6,period_11_00,F
9958,26262,2021-04-16,4,period_1_30,F
9959,26264,2020-11-16,0,period_14_00,D
9960,26264,2020-12-25,4,period_10_00,F
9961,26266,2020-11-16,0,period_14_00,C
9962,26266,2020-12-25,4,period_10_00,D
9963,26270,2020-11-16,0,period_14_00,C
9964,26270,2020-12-25,4,period_10_00,D
9965,26276,2020-08-02,6,period_23_30,A
9966,26276,2020-08-03,0,period_0_00,E
9967,26276,2020-11-16,0,period_14_00,D
9968,26276,2020-12-25,4,period_10_00,C
9969,26277,2020-08-02,6,period_23_30,A
9970,26277,2020-08-03,0,period_0_00,E
9971,26279,2020-12-23,2,period_23_30,A
9972,26279,2020-12-26,5,period_10_30,A
9973,26279,2020-12-26,5,period_11_30,A
9974,26279,2020-12-26,5,period_8_30,A
9975,26279,2020-12-26,5,period_9_00,A
9976,26299,2020-11-29,6,period_6_30,A
9977,26299,2020-12-26,5,period_8_30,A
9978,26299,2020-12-27,6,period_3_00,A
9979,26299,2020-12-27,6,period_4_00,A
9980,26299,2020-12-28,0,period_4_30,A
9981,26299,2020-12-28,0,period_6_30,A
9982,26301,2020-12-27,6,period_3_30,A
9983,26301,2020-12-28,0,period_4_00,A
9984,26301,2020-12-28,0,period_5_00,A
9985,26301,2020-12-28,0,period_5_30,A
9986,26301,2020-12-28,0,period_6_30,A
9987,26301,2020-12-28,0,period_7_00,A
9988,26301,2020-12-28,0,period_7_30,A
9989,26305,2020-12-28,0,period_5_30,A
9990,26305,2020-12-28,0,period_7_30,A
9991,26307,2020-12-28,0,period_5_00,A
9992,26307,2020-12-28,0,period_6_00,A
9993,26309,2020-12-09,2,period_15_00,A
9994,26309,2020-12-28,0,period_4_30,A
9995,26311,2020-12-28,0,period_4_30,A
9996,26311,2020-12-28,0,period_6_30,A
9997,26311,2020-12-28,0,period_7_00,A
9998,26313,2020-12-28,0,period_6_30,A
9999,26315,2020-12-09,2,period_14_00,A
10000,26315,2020-12-27,6,period_3_30,A
10001,26315,2020-12-27,6,period_4_30,A
10002,26315,2020-12-28,0,period_4_00,A
10003,26315,2020-12-28,0,period_5_00,A
10004,26315,2020-12-28,0,period_7_30,A
10005,26316,2020-12-28,0,period_7_00,A
10006,26317,2020-11-18,2,period_11_30,A
10007,26317,2020-12-27,6,period_3_00,A
10008,26317,2020-12-27,6,period_3_30,A
10009,26317,2020-12-27,6,period_4_00,A
10010,26317,2020-12-27,6,period_4_30,A
10011,26317,2020-12-28,0,period_5_30,A
10012,26317,2020-12-28,0,period_7_30,A
10013,26319,2020-12-28,0,period_5_30,A
10014,26321,2020-12-09,2,period_15_00,A
10015,26321,2020-12-28,0,period_5_00,A
10016,26321,2020-12-28,0,period_6_00,A
10017,26323,2020-12-28,0,period_4_30,A
10018,26327,2020-12-27,6,period_3_30,A
10019,26327,2020-12-28,0,period_4_00,A
10020,26327,2020-12-28,0,period_6_30,A
10021,26327,2020-12-28,0,period_7_00,A
10022,26329,2020-12-28,0,period_6_30,A
10023,26329,2020-12-28,0,period_7_30,A
10024,26331,2020-12-28,0,period_5_00,A
10025,26333,2020-12-28,0,period_5_30,A
10026,26335,2020-12-28,0,period_5_30,A
10027,26335,2020-12-28,0,period_7_30,A
10028,26339,2020-12-09,2,period_15_00,A
10029,26339,2020-12-28,0,period_5_00,A
10030,26339,2020-12-28,0,period_6_00,A
10031,26341,2020-12-09,2,period_14_00,A
10032,26341,2020-12-27,6,period_3_30,A
10033,26341,2020-12-27,6,period_4_30,A
10034,26343,2020-12-27,6,period_3_00,A
10035,26343,2020-12-27,6,period_4_00,A
10036,26343,2020-12-27,6,period_4_30,A
10037,26343,2020-12-28,0,period_4_00,A
10038,26343,2020-12-28,0,period_4_30,A
10039,26343,2020-12-28,0,period_6_30,A
10040,26343,2020-12-28,0,period_7_00,A
10041,26345,2020-12-27,6,period_3_30,A
10042,26345,2020-12-28,0,period_5_00,A
10043,26345,2020-12-28,0,period_5_30,A
10044,26345,2020-12-28,0,period_7_30,A
10045,26347,2020-12-28,0,period_5_30,A
10046,26347,2020-12-28,0,period_7_30,A
10047,26353,2020-12-09,2,period_15_00,A
10048,26353,2020-12-28,0,period_5_00,A
10049,26353,2020-12-28,0,period_6_00,A
10050,26355,2020-12-28,0,period_4_30,A
10051,26357,2020-12-28,0,period_6_30,A
10052,26357,2020-12-28,0,period_7_00,A
10053,26359,2020-12-28,0,period_4_00,A
10054,26359,2020-12-28,0,period_7_00,A
10055,26361,2020-12-28,0,period_7_30,A
10056,26362,2021-01-05,1,period_14_30,F
10057,26363,2020-11-29,6,period_6_30,A
10058,26374,2020-11-20,4,period_1_30,F
10059,26374,2020-11-29,6,period_6_30,A
10060,26375,2020-11-16,0,period_1_30,C
10061,26375,2020-12-15,1,period_1_30,D
10062,26377,2020-11-27,4,period_1_30,D
10063,26377,2020-12-01,1,period_1_30,C
10064,26379,2020-11-16,0,period_1_30,D
10065,26379,2020-11-17,1,period_1_00,D
10066,26383,2020-12-15,1,period_1_30,C
10067,26385,2020-11-16,0,period_1_30,D
10068,26385,2020-11-19,3,period_1_30,B
10069,26389,2020-11-17,1,period_1_00,D
10070,26389,2020-11-27,4,period_1_30,D
10071,26391,2020-11-16,0,period_1_30,D
10072,26391,2020-12-15,1,period_1_30,C
10073,26393,2020-12-01,1,period_1_30,C
10074,26395,2020-11-27,4,period_1_30,C
10075,26395,2020-12-15,1,period_1_30,D
10076,26397,2020-11-17,1,period_1_30,D
10077,26397,2020-12-01,1,period_1_30,D
10078,26397,2020-12-15,1,period_1_30,B
10079,26399,2020-11-16,0,period_1_30,D
10080,26399,2020-11-19,3,period_1_30,D
10081,26399,2020-11-27,4,period_1_30,F
10082,26399,2020-12-15,1,period_1_30,C
10083,26403,2020-11-16,0,period_1_30,D
10084,26403,2020-11-17,1,period_1_30,F
10085,26403,2020-11-19,3,period_1_30,F
10086,26403,2020-11-27,4,period_1_30,F
10087,26403,2020-12-01,1,period_1_30,E
10088,26403,2020-12-15,1,period_1_30,E
10089,26409,2020-11-27,4,period_1_30,D
10090,26409,2020-12-01,1,period_1_30,D
10091,26411,2020-11-16,0,period_1_30,C
10092,26411,2020-11-17,1,period_1_00,C
10093,26413,2020-11-19,3,period_1_30,D
10094,26415,2020-11-27,4,period_1_30,C
10095,26415,2020-12-01,1,period_1_30,C
10096,26415,2020-12-15,1,period_1_30,C
10097,26417,2020-11-17,1,period_1_00,C
10098,26419,2020-11-16,0,period_1_30,D
10099,26419,2020-11-19,3,period_1_30,B
10100,26423,2020-11-27,4,period_1_30,D
10101,26423,2020-12-15,1,period_1_30,E
10102,26429,2020-11-19,3,period_1_30,F
10103,26429,2020-11-27,4,period_1_30,F
10104,26431,2020-11-16,0,period_1_30,F
10105,26431,2020-12-15,1,period_1_30,F
10106,26433,2020-11-17,1,period_1_00,F
10107,26435,2020-11-17,1,period_1_00,D
10108,26435,2020-11-27,4,period_1_30,E
10109,26435,2020-12-01,1,period_1_30,F
10110,26438,2021-01-09,5,period_14_00,C
10111,26446,2021-03-23,1,period_10_30,D
10112,26450,2021-01-09,5,period_14_00,E
10113,26456,2021-03-23,1,period_10_30,C
10114,26458,2021-01-09,5,period_14_00,E
10115,26458,2021-03-23,1,period_10_30,F
10116,26460,2021-03-23,1,period_10_30,F
10117,26462,2021-03-23,1,period_10_30,F
10118,26469,2020-12-28,0,period_5_00,A
10119,26470,2020-12-27,6,period_4_30,A
10120,26470,2020-12-28,0,period_4_00,A
